month_end,longs,shorts,value_EUR,value_GBP,value_AUD,value_NZD,value_JPY,value_CHF,value_CAD
2017-06-30,"['AUD', 'GBP', 'CAD']","['CHF', 'JPY', 'EUR']",0.0802,0.0934,0.0874,0.0822,0.0173,-0.023,0.1376
2017-07-31,"['AUD', 'GBP', 'CAD']","['CHF', 'JPY', 'NZD']",0.0641,0.1227,0.0889,0.0575,0.0121,-0.0344,0.1292
2017-08-31,"['AUD', 'CAD', 'GBP']","['CHF', 'JPY', 'EUR']",0.0424,0.1314,0.0662,0.0552,0.0359,-0.0281,0.1
2017-09-29,"['AUD', 'CAD', 'GBP']","['CHF', 'JPY', 'EUR']",0.0424,0.1314,0.0662,0.0552,0.0359,-0.0281,0.1
2017-10-31,"['NZD', 'CAD', 'GBP']","['CHF', 'JPY', 'EUR']",0.008,0.1168,0.0462,0.0478,0.0001,-0.0096,0.0653
2017-11-30,"['NZD', 'CAD', 'GBP']","['CHF', 'EUR', 'JPY']",0.0048,0.1139,0.0376,0.045,0.0113,-0.0048,0.0699
2017-12-29,"['NZD', 'CAD', 'GBP']","['CHF', 'EUR', 'JPY']",0.0048,0.1139,0.0376,0.045,0.0113,-0.0048,0.0699
2018-01-31,"['CAD', 'NZD', 'GBP']","['JPY', 'EUR', 'CHF']",0.0088,0.1006,0.0273,0.077,-0.0665,0.0123,0.0696
2018-02-28,"['NZD', 'CHF', 'GBP']","['JPY', 'EUR', 'AUD']",-0.0382,0.1009,0.0074,0.0616,-0.0389,0.0778,0.018
2018-03-30,"['NZD', 'CHF', 'GBP']","['JPY', 'EUR', 'AUD']",-0.0382,0.1009,0.0074,0.0616,-0.0389,0.0778,0.018
2018-04-30,"['NZD', 'CHF', 'GBP']","['EUR', 'JPY', 'AUD']",-0.0953,0.1181,0.0176,0.0647,-0.0769,0.0658,0.033
2018-05-31,"['NZD', 'CHF', 'GBP']","['EUR', 'JPY', 'AUD']",-0.1068,0.1027,0.0204,0.0742,-0.0563,0.0931,0.0324
2018-06-29,"['NZD', 'CHF', 'GBP']","['EUR', 'JPY', 'AUD']",-0.1068,0.1027,0.0204,0.0742,-0.0563,0.0931,0.0324
2018-07-31,"['CAD', 'CHF', 'GBP']","['JPY', 'EUR', 'NZD']",-0.0625,0.1402,0.0176,0.0069,-0.102,0.0911,0.0471
2018-08-31,"['CAD', 'CHF', 'GBP']","['JPY', 'EUR', 'NZD']",-0.0891,0.1534,-0.0175,-0.0246,-0.0934,0.0786,0.0079
2018-09-28,"['CAD', 'CHF', 'GBP']","['JPY', 'EUR', 'NZD']",-0.0891,0.1534,-0.0175,-0.0246,-0.0934,0.0786,0.0079
2018-10-31,"['CAD', 'CHF', 'GBP']","['EUR', 'JPY', 'NZD']",-0.059,0.1401,-0.0277,-0.0392,-0.0474,0.0301,-0.0205
2018-11-30,"['NZD', 'CHF', 'GBP']","['JPY', 'EUR', 'CAD']",-0.0523,0.1332,-0.0062,0.0094,-0.0536,0.0482,-0.0158
2018-12-31,"['CAD', 'CHF', 'GBP']","['EUR', 'JPY', 'NZD']",-0.0747,0.149,-0.0234,-0.0359,-0.0659,0.0366,-0.0107
2019-01-31,"['AUD', 'CHF', 'GBP']","['JPY', 'EUR', 'CAD']",-0.0551,0.1491,0.0049,-0.0131,-0.0577,0.0375,-0.0253
2019-02-28,"['AUD', 'CHF', 'GBP']","['CAD', 'JPY', 'EUR']",-0.0378,0.1148,-0.0037,-0.0157,-0.039,0.0388,-0.0559
2019-03-29,"['AUD', 'CHF', 'GBP']","['CAD', 'JPY', 'EUR']",-0.0378,0.1148,-0.0037,-0.0157,-0.039,0.0388,-0.0559
2019-04-30,"['CHF', 'AUD', 'GBP']","['EUR', 'NZD', 'CAD']",-0.0225,0.0586,0.0488,-0.0221,0.0138,0.0458,0.0072
2019-05-31,"['AUD', 'GBP', 'CHF']","['EUR', 'NZD', 'CAD']",-0.0181,0.0522,0.0516,0.003,0.0357,0.0569,0.0317
2019-06-28,"['AUD', 'GBP', 'CHF']","['EUR', 'NZD', 'CAD']",-0.0181,0.0522,0.0516,0.003,0.0357,0.0569,0.0317
2019-07-31,"['AUD', 'JPY', 'GBP']","['EUR', 'CAD', 'CHF']",-0.0261,0.0793,0.0417,0.0413,0.0449,0.0377,0.0254
2019-08-30,"['AUD', 'JPY', 'GBP']","['EUR', 'CAD', 'CHF']",-0.0261,0.0793,0.0417,0.0413,0.0449,0.0377,0.0254
2019-09-30,"['JPY', 'NZD', 'AUD']","['EUR', 'CAD', 'CHF']",-0.0229,0.0301,0.0833,0.0723,0.05,0.0172,0.0046
2019-10-31,"['JPY', 'AUD', 'NZD']","['EUR', 'CAD', 'GBP']",-0.0116,0.0124,0.073,0.0944,0.0551,0.0216,-0.0004
2019-11-29,"['JPY', 'AUD', 'NZD']","['EUR', 'CAD', 'GBP']",-0.0116,0.0124,0.073,0.0944,0.0551,0.0216,-0.0004
2019-12-31,"['JPY', 'AUD', 'NZD']","['GBP', 'CAD', 'EUR']",-0.0089,-0.0465,0.0976,0.0986,0.0467,0.0427,-0.0094
2020-01-31,"['CHF', 'NZD', 'AUD']","['GBP', 'EUR', 'JPY']",-0.0176,-0.0317,0.0814,0.0771,-0.0078,0.0291,0.0002
2020-02-28,"['CHF', 'NZD', 'AUD']","['GBP', 'EUR', 'JPY']",-0.0176,-0.0317,0.0814,0.0771,-0.0078,0.0291,0.0002
2020-03-31,"['CHF', 'NZD', 'AUD']","['GBP', 'EUR', 'JPY']",-0.0053,-0.0419,0.1344,0.1075,0.0116,0.0234,0.021
2020-04-30,"['CAD', 'NZD', 'AUD']","['EUR', 'JPY', 'GBP']",-0.0356,-0.0123,0.1852,0.1122,-0.0316,-0.0072,0.0373
2020-05-29,"['CAD', 'NZD', 'AUD']","['EUR', 'JPY', 'GBP']",-0.0356,-0.0123,0.1852,0.1122,-0.0316,-0.0072,0.0373
2020-06-30,"['CAD', 'NZD', 'AUD']","['JPY', 'EUR', 'CHF']",-0.0256,0.0043,0.1128,0.0851,-0.052,-0.0141,0.0078
2020-07-31,"['CHF', 'NZD', 'AUD']","['EUR', 'JPY', 'GBP']",-0.0275,-0.0105,0.082,0.0808,-0.0236,0.0006,-0.0014
2020-08-31,"['CAD', 'NZD', 'AUD']","['JPY', 'EUR', 'GBP']",-0.0165,-0.0122,0.0914,0.0791,-0.0438,-0.0104,0.0438
2020-09-30,"['CAD', 'NZD', 'AUD']","['GBP', 'CHF', 'JPY']",-0.0108,-0.042,0.0781,0.0711,-0.025,-0.0406,0.0352
2020-10-30,"['CAD', 'NZD', 'AUD']","['GBP', 'CHF', 'JPY']",-0.0108,-0.042,0.0781,0.0711,-0.025,-0.0406,0.0352
2020-11-30,"['NZD', 'CAD', 'AUD']","['CHF', 'JPY', 'EUR']",-0.0139,-0.0112,0.0789,0.036,-0.0467,-0.0563,0.0409
2020-12-31,"['EUR', 'CAD', 'AUD']","['CHF', 'JPY', 'GBP']",-0.0061,-0.0111,0.0491,-0.0073,-0.0366,-0.0553,0.0246
2021-01-29,"['EUR', 'CAD', 'AUD']","['CHF', 'JPY', 'GBP']",-0.0061,-0.0111,0.0491,-0.0073,-0.0366,-0.0553,0.0246
2021-02-26,"['GBP', 'CAD', 'AUD']","['CHF', 'JPY', 'NZD']",-0.0116,0.0013,0.0283,-0.0165,-0.0285,-0.061,0.0113
2021-03-31,"['EUR', 'CAD', 'JPY']","['CHF', 'NZD', 'GBP']",0.0039,-0.0131,0.0007,-0.0145,0.0082,-0.0186,0.0056
2021-04-30,"['CHF', 'EUR', 'JPY']","['CAD', 'GBP', 'AUD']",0.009,-0.0292,-0.0198,-0.0172,0.0431,-0.0099,-0.037
2021-05-31,"['GBP', 'EUR', 'JPY']","['CHF', 'AUD', 'CAD']",0.0043,-0.0167,-0.0285,-0.0183,0.0415,-0.0325,-0.0254
2021-06-30,"['AUD', 'EUR', 'JPY']","['CAD', 'NZD', 'CHF']",-0.0051,-0.041,-0.0308,-0.0494,0.0486,-0.0427,-0.0524
2021-07-30,"['AUD', 'EUR', 'JPY']","['CAD', 'NZD', 'CHF']",-0.0051,-0.041,-0.0308,-0.0494,0.0486,-0.0427,-0.0524
2021-08-31,"['AUD', 'EUR', 'JPY']","['GBP', 'NZD', 'CAD']",0.0182,-0.045,0.01,-0.039,0.0545,-0.0233,-0.0318
2021-09-30,"['AUD', 'EUR', 'JPY']","['NZD', 'GBP', 'CAD']",0.0249,-0.0551,0.0219,-0.0557,0.0678,-0.0126,-0.0168
2021-10-29,"['AUD', 'EUR', 'JPY']","['NZD', 'GBP', 'CAD']",0.0249,-0.0551,0.0219,-0.0557,0.0678,-0.0126,-0.0168
2021-11-30,"['CHF', 'EUR', 'JPY']","['NZD', 'GBP', 'CAD']",0.0283,-0.0469,-0.0162,-0.0848,0.0901,-0.0079,-0.0295
2021-12-31,"['AUD', 'EUR', 'JPY']","['NZD', 'GBP', 'CAD']",0.0207,-0.043,0.0172,-0.0451,0.0947,-0.0184,-0.0335
2022-01-31,"['AUD', 'EUR', 'JPY']","['GBP', 'CAD', 'CHF']",0.0213,-0.0623,0.0146,-0.0149,0.0973,-0.0178,-0.0323
2022-02-28,"['AUD', 'EUR', 'JPY']","['GBP', 'CAD', 'NZD']",0.0181,-0.0598,-0.0027,-0.0216,0.1281,-0.0115,-0.0437
2022-03-31,"['NZD', 'EUR', 'JPY']","['GBP', 'CAD', 'CHF']",0.0069,-0.0428,-0.0068,-0.0047,0.1156,-0.0154,-0.0262
2022-04-29,"['NZD', 'EUR', 'JPY']","['GBP', 'CAD', 'CHF']",0.0069,-0.0428,-0.0068,-0.0047,0.1156,-0.0154,-0.0262
2022-05-31,"['CHF', 'EUR', 'JPY']","['AUD', 'CAD', 'NZD']",0.0241,-0.0364,-0.0627,-0.0509,0.1728,-0.0159,-0.059
2022-06-30,"['CHF', 'EUR', 'JPY']","['CAD', 'AUD', 'NZD']",0.0248,-0.0277,-0.0576,-0.0366,0.1896,0.0037,-0.0593
2022-07-29,"['CHF', 'EUR', 'JPY']","['CAD', 'AUD', 'NZD']",0.0248,-0.0277,-0.0576,-0.0366,0.1896,0.0037,-0.0593
2022-08-31,"['CHF', 'EUR', 'JPY']","['GBP', 'AUD', 'CAD']",0.0338,-0.0559,-0.0475,-0.014,0.2334,-0.0138,-0.0305
2022-09-30,"['CHF', 'EUR', 'JPY']","['AUD', 'GBP', 'NZD']",0.0418,-0.0731,-0.0909,-0.0551,0.2466,-0.011,-0.0378
2022-10-31,"['GBP', 'EUR', 'JPY']","['AUD', 'NZD', 'CAD']",0.0262,-0.0122,-0.0704,-0.0429,0.2605,-0.017,-0.0188
2022-11-30,"['CAD', 'EUR', 'JPY']","['AUD', 'NZD', 'GBP']",0.0053,-0.0214,-0.0453,-0.0277,0.259,-0.0096,0.0021
2022-12-30,"['CAD', 'EUR', 'JPY']","['AUD', 'NZD', 'GBP']",0.0053,-0.0214,-0.0453,-0.0277,0.259,-0.0096,0.0021
2023-01-31,"['CHF', 'CAD', 'JPY']","['NZD', 'AUD', 'GBP']",-0.018,-0.0188,-0.0598,-0.0609,0.2076,-0.0143,0.014
2023-02-28,"['CHF', 'CAD', 'JPY']","['AUD', 'NZD', 'EUR']",-0.0256,-0.0003,-0.077,-0.046,0.1861,0.0043,0.0181
2023-03-31,"['GBP', 'CAD', 'JPY']","['AUD', 'NZD', 'EUR']",-0.0355,0.0038,-0.1052,-0.0595,0.2036,0.0034,0.0081
2023-04-28,"['GBP', 'CAD', 'JPY']","['AUD', 'NZD', 'EUR']",-0.0355,0.0038,-0.1052,-0.0595,0.2036,0.0034,0.0081
2023-05-31,"['EUR', 'CHF', 'JPY']","['AUD', 'NZD', 'GBP']",-0.0093,-0.0446,-0.1224,-0.085,0.2438,0.0237,-0.0336
2023-06-30,"['EUR', 'CHF', 'JPY']","['AUD', 'NZD', 'GBP']",-0.0061,-0.075,-0.0969,-0.0904,0.2608,0.0128,-0.0285
2023-07-31,"['EUR', 'CHF', 'JPY']","['GBP', 'AUD', 'NZD']",-0.0043,-0.1062,-0.0763,-0.0529,0.2575,0.0021,-0.023
2023-08-31,"['EUR', 'CHF', 'JPY']","['GBP', 'AUD', 'NZD']",-0.0136,-0.1079,-0.0597,-0.0572,0.2552,-0.0118,-0.0343
2023-09-29,"['EUR', 'CHF', 'JPY']","['GBP', 'AUD', 'NZD']",-0.0136,-0.1079,-0.0597,-0.0572,0.2552,-0.0118,-0.0343
2023-10-31,"['CHF', 'EUR', 'JPY']","['GBP', 'NZD', 'AUD']",0.0002,-0.092,-0.014,-0.0431,0.2664,-0.0053,-0.0132
2023-11-30,"['CAD', 'EUR', 'JPY']","['GBP', 'NZD', 'AUD']",0.0053,-0.0786,-0.0284,-0.052,0.2619,-0.0056,-0.0051
2023-12-29,"['CAD', 'EUR', 'JPY']","['GBP', 'NZD', 'AUD']",0.0053,-0.0786,-0.0284,-0.052,0.2619,-0.0056,-0.0051
2024-01-31,"['CAD', 'EUR', 'JPY']","['GBP', 'NZD', 'AUD']",0.0078,-0.089,-0.0311,-0.0398,0.2381,-0.029,0.0021
2024-02-29,"['EUR', 'CAD', 'JPY']","['GBP', 'CHF', 'NZD']",0.0034,-0.0826,-0.0124,-0.0334,0.243,-0.045,0.0091
2024-03-29,"['EUR', 'CAD', 'JPY']","['GBP', 'CHF', 'NZD']",0.0034,-0.0826,-0.0124,-0.0334,0.243,-0.045,0.0091
2024-04-30,"['AUD', 'CAD', 'JPY']","['GBP', 'CHF', 'NZD']",-0.0089,-0.0599,0.0053,-0.0165,0.2303,-0.0466,0.0372
2024-05-31,"['AUD', 'CAD', 'JPY']","['GBP', 'CHF', 'NZD']",-0.0024,-0.0554,-0.0006,-0.0039,0.2293,-0.0293,0.043
2024-06-28,"['AUD', 'CAD', 'JPY']","['GBP', 'CHF', 'NZD']",-0.0024,-0.0554,-0.0006,-0.0039,0.2293,-0.0293,0.043
2024-07-31,"['EUR', 'CAD', 'JPY']","['GBP', 'CHF', 'AUD']",-0.0074,-0.0591,-0.0375,-0.0305,0.2335,-0.0398,0.0557
2024-08-30,"['EUR', 'CAD', 'JPY']","['GBP', 'CHF', 'AUD']",-0.0074,-0.0591,-0.0375,-0.0305,0.2335,-0.0398,0.0557
2024-09-30,"['NZD', 'CAD', 'JPY']","['GBP', 'CHF', 'AUD']",-0.0211,-0.0521,-0.0432,0.0098,0.1965,-0.0485,0.04
2024-10-31,"['NZD', 'CAD', 'JPY']","['GBP', 'CHF', 'AUD']",-0.0165,-0.0714,-0.0485,0.0109,0.1879,-0.0622,0.0332
2024-11-29,"['NZD', 'CAD', 'JPY']","['GBP', 'CHF', 'AUD']",-0.0165,-0.0714,-0.0485,0.0109,0.1879,-0.0622,0.0332
2024-12-31,"['NZD', 'CAD', 'JPY']","['GBP', 'CHF', 'AUD']",-0.0133,-0.0655,-0.0384,0.0267,0.1818,-0.0406,0.0559
2025-01-31,"['NZD', 'CAD', 'JPY']","['GBP', 'CHF', 'AUD']",-0.0088,-0.0692,-0.027,0.0201,0.175,-0.029,0.0558
2025-02-28,"['NZD', 'CAD', 'JPY']","['GBP', 'CHF', 'AUD']",-0.0107,-0.044,-0.0152,0.0226,0.1695,-0.0243,0.0783
2025-03-31,"['NZD', 'CAD', 'JPY']","['GBP', 'CHF', 'AUD']",-0.0042,-0.0569,-0.0243,0.0092,0.1478,-0.0311,0.0632
2025-04-30,"['NZD', 'CAD', 'JPY']","['GBP', 'EUR', 'CHF']",-0.0209,-0.0757,0.0238,0.0415,0.1203,-0.0207,0.0852
2025-05-30,"['NZD', 'CAD', 'JPY']","['GBP', 'EUR', 'CHF']",-0.0209,-0.0757,0.0238,0.0415,0.1203,-0.0207,0.0852
2025-06-30,"['AUD', 'JPY', 'CAD']","['GBP', 'CHF', 'EUR']",-0.0576,-0.1021,0.0177,0.0005,0.0629,-0.0782,0.0731
2025-07-31,"['AUD', 'JPY', 'CAD']","['GBP', 'CHF', 'EUR']",-0.0661,-0.1117,0.0137,-0.0085,0.0319,-0.0713,0.0682
2025-08-29,"['AUD', 'JPY', 'CAD']","['GBP', 'CHF', 'EUR']",-0.0661,-0.1117,0.0137,-0.0085,0.0319,-0.0713,0.0682
2025-09-30,"['AUD', 'JPY', 'CAD']","['EUR', 'GBP', 'CHF']",-0.0946,-0.0932,0.0251,0.0223,0.0669,-0.0316,0.0766
2025-10-31,"['NZD', 'JPY', 'CAD']","['GBP', 'EUR', 'CHF']",-0.0879,-0.1295,0.002,0.0055,0.0462,-0.0376,0.0628
2025-11-28,"['NZD', 'JPY', 'CAD']","['GBP', 'EUR', 'CHF']",-0.0879,-0.1295,0.002,0.0055,0.0462,-0.0376,0.0628
2025-12-31,"['NZD', 'CAD', 'JPY']","['GBP', 'CHF', 'EUR']",-0.0494,-0.0675,-0.0017,0.0542,0.0827,-0.0521,0.0638
2026-01-30,"['NZD', 'CAD', 'JPY']","['GBP', 'CHF', 'EUR']",-0.0494,-0.0675,-0.0017,0.0542,0.0827,-0.0521,0.0638
2026-02-27,"['CAD', 'NZD', 'JPY']","['GBP', 'EUR', 'CHF']",-0.0477,-0.0676,-0.0181,0.063,0.1244,-0.0454,0.0266
2026-03-31,"['NZD', 'CAD', 'JPY']","['GBP', 'CHF', 'AUD']",-0.0451,-0.0883,-0.0597,0.0237,0.1388,-0.0666,0.0271
2026-04-30,"['CAD', 'NZD', 'JPY']","['AUD', 'GBP', 'CHF']",-0.0389,-0.0763,-0.0962,0.0337,0.1497,-0.0641,0.0092
2026-05-29,"['CAD', 'NZD', 'JPY']","['AUD', 'GBP', 'CHF']",-0.0389,-0.0763,-0.0962,0.0337,0.1497,-0.0641,0.0092
2026-06-30,"['CAD', 'NZD', 'JPY']","['AUD', 'GBP', 'CHF']",-0.0292,-0.0393,-0.1069,0.0379,0.138,-0.0312,0.0296
2026-07-31,"['NZD', 'CAD', 'JPY']","['AUD', 'CHF', 'GBP']",-0.013,-0.0159,-0.0658,0.0426,0.1282,-0.0192,0.0681
2026-08-31,"['NZD', 'CAD', 'JPY']","['AUD', 'CHF', 'GBP']",-0.013,-0.0159,-0.0658,0.0426,0.1282,-0.0192,0.0681
