month_end,n,k,longs,shorts,cot_EUR,cot_AUD,cot_JPY,cot_CHF,cot_CAD,cot_GBP,cot_NZD
2010-10-29,7,2,"['AUD', 'CAD']","['GBP', 'EUR']",-1.1231,-0.5737,-0.855,-0.9745,-0.2782,-1.2346,-0.8471
2010-11-05,7,2,"['AUD', 'CAD']","['GBP', 'EUR']",-1.1,-0.4793,-0.9622,-1.0006,-0.4163,-1.7541,-1.0867
2010-11-12,7,2,"['JPY', 'AUD']","['GBP', 'NZD']",-0.7242,-0.3026,-0.5926,-0.9528,-0.725,-2.0302,-1.1694
2010-11-19,7,2,"['JPY', 'AUD']","['GBP', 'NZD']",-0.3598,-0.0127,-0.1439,-0.669,-0.8081,-2.1294,-1.1421
2010-11-26,7,2,"['EUR', 'AUD']","['GBP', 'NZD']",0.1107,0.2368,-0.3282,-0.8135,-0.3778,-1.537,-1.0686
2010-12-03,7,2,"['EUR', 'AUD']","['NZD', 'GBP']",0.0514,0.2957,-0.4069,-0.6814,-0.2749,-0.7782,-1.0292
2010-12-10,7,2,"['JPY', 'EUR']","['NZD', 'CHF']",0.2735,-0.2102,-0.1525,-0.7923,-0.7334,-0.3575,-1.0005
2010-12-17,7,2,"['JPY', 'EUR']","['CHF', 'AUD']",0.2257,-0.7841,0.0731,-1.0134,-0.4667,-0.5155,-0.559
2010-12-24,7,2,"['NZD', 'EUR']","['CHF', 'AUD']",0.33,-1.0063,0.0432,-1.0429,-0.6383,-0.5941,0.0709
2010-12-31,7,2,"['NZD', 'EUR']","['CHF', 'AUD']",0.7322,-0.9628,-0.6265,-1.1142,-0.7906,-0.3364,-0.0226
2011-01-07,7,2,"['NZD', 'EUR']","['CHF', 'AUD']",0.6378,-0.9348,-0.7909,-0.9965,-0.8322,-0.3013,-0.2698
2011-01-14,7,2,"['NZD', 'EUR']","['CAD', 'CHF']",1.0593,-0.7343,-0.4138,-0.9053,-1.052,-0.8534,-0.1172
2011-01-21,7,2,"['NZD', 'JPY']","['GBP', 'CAD']",-0.3633,-0.7178,-0.1843,-0.578,-0.929,-1.4674,-0.2835
2011-01-28,7,2,"['AUD', 'NZD']","['GBP', 'EUR']",-0.9019,-0.4175,-0.6463,-0.5608,-0.5875,-1.5539,-0.0569
2011-02-04,7,2,"['JPY', 'NZD']","['GBP', 'EUR']",-1.3196,-0.8351,-0.6159,-0.7875,-0.6442,-2.1541,-0.1957
2011-02-11,7,2,"['CHF', 'NZD']","['GBP', 'EUR']",-1.2068,-0.9833,-0.8232,-0.5824,-0.6324,-2.1651,-0.2465
2011-02-18,7,2,"['NZD', 'JPY']","['GBP', 'CAD']",-1.1838,-0.9914,1.561,-0.8814,-1.6395,-2.9273,-0.1459
2011-02-25,7,2,"['NZD', 'JPY']","['GBP', 'CAD']",-1.4705,-0.9511,1.8574,-0.9854,-1.5075,-2.3866,0.0356
2011-03-04,7,2,"['JPY', 'NZD']","['GBP', 'EUR']",-1.5571,-0.959,-0.7785,-1.1045,-1.5139,-1.9736,0.0791
2011-03-11,7,2,"['JPY', 'NZD']","['GBP', 'EUR']",-1.5439,-0.7463,0.0974,-1.3223,-1.2969,-2.1031,0.4277
2011-03-18,7,2,"['JPY', 'NZD']","['CHF', 'EUR']",-1.5713,-0.729,-0.5887,-1.5837,-0.6712,-1.035,1.4124
2011-03-25,7,2,"['JPY', 'NZD']","['GBP', 'EUR']",-1.6049,-0.8721,-0.8137,-1.2944,-1.0363,-2.245,1.1835
2011-04-01,7,2,"['JPY', 'NZD']","['EUR', 'AUD']",-1.6578,-1.3208,0.3739,-1.1329,-1.2025,-1.0776,0.8051
2011-04-08,7,2,"['NZD', 'JPY']","['GBP', 'EUR']",-1.6131,-1.3406,2.4601,-0.5565,-1.3574,-2.3734,0.3577
2011-04-15,7,2,"['NZD', 'JPY']","['GBP', 'EUR']",-1.6735,-1.2727,2.619,-0.7656,-1.2483,-2.0107,-0.0395
2011-04-22,7,2,"['NZD', 'JPY']","['GBP', 'EUR']",-1.5898,-1.1984,2.5815,-0.8055,-1.2733,-2.2333,-0.2252
2011-04-29,7,2,"['NZD', 'JPY']","['GBP', 'EUR']",-1.6684,-1.0788,2.1105,-0.7946,-1.1191,-2.2114,-0.3967
2011-05-06,7,2,"['NZD', 'JPY']","['EUR', 'GBP']",-2.1779,-0.8802,1.4171,-0.7988,-0.9491,-2.0143,-0.3459
2011-05-13,7,2,"['NZD', 'JPY']","['GBP', 'EUR']",-1.492,-0.6887,-0.0124,-0.6903,-0.6093,-1.6338,-0.4729
2011-05-20,7,2,"['CAD', 'JPY']","['EUR', 'GBP']",-1.021,-0.5743,-0.1127,-0.6948,-0.2168,-0.8537,-0.3973
2011-05-27,7,2,"['CAD', 'JPY']","['AUD', 'CHF']",-0.526,-0.7297,0.1997,-0.6538,-0.0699,-0.3314,-0.4591
2011-06-03,7,2,"['CAD', 'JPY']","['CHF', 'AUD']",-0.5599,-0.8697,0.6489,-0.9803,-0.2157,-0.8118,-0.6311
2011-06-10,7,2,"['JPY', 'CAD']","['EUR', 'GBP']",-1.0474,-0.6022,-0.1979,-0.6586,0.2319,-0.8141,-0.3906
2011-06-17,7,2,"['JPY', 'CAD']","['EUR', 'GBP']",-1.4867,-1.1965,-0.637,-0.7189,0.1172,-1.4,-0.9197
2011-06-24,7,2,"['GBP', 'CAD']","['AUD', 'NZD']",-0.9283,-1.0144,-0.9352,-0.654,0.5787,-0.3316,-0.9422
2011-07-01,7,2,"['JPY', 'CAD']","['EUR', 'NZD']",-1.0456,-0.8217,-0.0774,-0.5186,0.7764,-0.0898,-0.9205
2011-07-08,7,2,"['GBP', 'CAD']","['EUR', 'NZD']",-1.2602,-0.91,-0.1039,-0.2077,0.4191,0.2894,-0.9172
2011-07-15,7,2,"['GBP', 'CAD']","['AUD', 'NZD']",-0.4508,-1.0779,-0.5364,-0.4127,0.106,0.0092,-1.0128
2011-07-22,7,2,"['EUR', 'CAD']","['AUD', 'NZD']",-0.368,-1.2608,-0.9022,-0.607,-0.2597,-0.5899,-1.0926
2011-07-29,7,2,"['CAD', 'CHF']","['AUD', 'NZD']",-0.578,-1.228,-1.0924,-0.331,-0.5008,-0.9434,-1.1373
2011-08-05,7,2,"['CHF', 'EUR']","['JPY', 'NZD']",-0.1391,-1.064,-1.1962,-0.5802,-0.6097,-1.0932,-1.1338
2011-08-12,7,2,"['EUR', 'AUD']","['NZD', 'JPY']",0.148,0.1593,-0.9822,-0.0972,-0.1289,-0.8758,-1.0953
2011-08-19,7,2,"['AUD', 'CAD']","['JPY', 'NZD']",-0.2908,0.1206,-1.0767,-0.4522,0.5777,-0.7221,-1.0347
2011-08-26,7,2,"['EUR', 'CAD']","['GBP', 'JPY']",-0.151,-0.3008,-0.9913,-0.485,0.3915,-1.3049,-0.868
2011-09-02,7,2,"['EUR', 'CAD']","['GBP', 'JPY']",-0.0557,-0.3191,-0.8296,-0.507,0.1978,-0.8485,-0.7987
2011-09-09,7,2,"['CAD', 'EUR']","['NZD', 'JPY']",0.8533,-0.1808,-0.5426,-0.3492,0.695,-0.3023,-0.8338
2011-09-16,7,2,"['CAD', 'EUR']","['NZD', 'JPY']",1.0284,0.1457,-0.3802,-0.1912,1.02,-0.014,-0.4608
2011-09-23,7,2,"['GBP', 'EUR']","['JPY', 'NZD']",2.0012,0.173,-0.9559,-0.4511,0.9889,1.0014,-0.7443
2011-09-30,7,2,"['CAD', 'EUR']","['JPY', 'NZD']",1.9173,1.269,-0.8595,-0.0956,1.854,0.9878,-0.117
2011-10-07,7,2,"['CAD', 'EUR']","['JPY', 'NZD']",1.843,0.9797,-0.792,0.4822,1.466,0.8887,0.4748
2011-10-14,7,2,"['EUR', 'CAD']","['JPY', 'NZD']",1.6022,1.183,-0.3591,0.3209,1.6943,0.6431,0.3029
2011-10-21,7,2,"['EUR', 'CAD']","['JPY', 'NZD']",1.6191,0.8368,-0.1239,0.6696,1.6799,0.5005,0.1012
2011-10-28,7,2,"['CAD', 'EUR']","['JPY', 'NZD']",1.5392,0.7873,-0.8123,0.5165,1.4418,0.4537,0.0121
2011-11-04,7,2,"['EUR', 'CAD']","['NZD', 'JPY']",1.2034,0.7853,-0.1711,0.6407,1.3245,0.3918,-0.2002
2011-11-11,7,2,"['EUR', 'CAD']","['NZD', 'JPY']",1.0693,0.8243,-0.2365,0.023,1.3349,0.0427,-0.2644
2011-11-18,7,2,"['CAD', 'EUR']","['JPY', 'NZD']",1.4396,0.8688,-0.3942,0.6204,1.3804,0.1404,-0.0694
2011-11-25,7,2,"['EUR', 'CAD']","['JPY', 'GBP']",1.5016,1.0921,-0.6316,1.1389,1.5161,0.1898,0.3102
2011-12-02,7,2,"['CAD', 'EUR']","['JPY', 'GBP']",1.7192,1.3289,-0.4286,1.4027,1.58,0.2633,0.8525
2011-12-09,7,2,"['CHF', 'EUR']","['JPY', 'GBP']",1.5159,0.7711,-0.2945,1.459,1.3432,0.1049,0.8363
2011-12-16,7,2,"['CHF', 'EUR']","['JPY', 'GBP']",1.5772,0.7146,-0.1153,1.1561,1.0935,-0.005,0.6926
2011-12-23,7,2,"['CAD', 'EUR']","['JPY', 'GBP']",1.8865,0.6176,-0.1751,0.7834,1.438,-0.174,1.1129
2011-12-30,7,2,"['CHF', 'EUR']","['JPY', 'GBP']",2.0216,0.3646,-0.1135,1.6207,1.5713,-0.0844,0.8791
2012-01-06,7,2,"['CHF', 'EUR']","['JPY', 'AUD']",2.1079,-0.2134,-0.9783,1.7057,1.6288,-0.0523,0.5911
2012-01-13,7,2,"['CAD', 'EUR']","['JPY', 'AUD']",2.2262,-0.3648,-1.0233,1.5553,1.8109,0.0212,0.1613
2012-01-20,7,2,"['CAD', 'EUR']","['JPY', 'AUD']",2.1969,-0.2099,-0.9595,1.6299,1.7947,0.1079,-0.1553
2012-01-27,7,2,"['CHF', 'EUR']","['AUD', 'JPY']",2.1997,-0.7885,-0.6934,1.6746,1.4837,-0.0292,-0.3324
2012-02-03,7,2,"['CHF', 'EUR']","['AUD', 'JPY']",2.0377,-0.9283,-0.8676,1.5083,1.492,-0.1478,-0.1825
2012-02-10,7,2,"['CHF', 'EUR']","['NZD', 'AUD']",1.8778,-0.8302,-0.7857,1.331,0.7015,0.0042,-0.9067
2012-02-17,7,2,"['CHF', 'EUR']","['NZD', 'AUD']",1.9443,-0.706,-0.2366,1.7451,0.4443,0.2022,-0.8444
2012-02-24,7,2,"['EUR', 'CHF']","['NZD', 'AUD']",1.8424,-0.7983,0.1237,1.975,0.3141,0.0077,-0.8704
2012-03-02,7,2,"['EUR', 'CHF']","['NZD', 'AUD']",1.4447,-0.6994,0.6982,1.9019,0.0753,-0.1566,-0.763
2012-03-09,7,2,"['EUR', 'CHF']","['NZD', 'CAD']",1.4453,0.1263,1.263,1.8639,0.0293,0.1683,-0.4739
2012-03-16,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",1.062,0.492,1.6485,1.4564,0.1489,0.1979,0.2468
2012-03-23,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",1.0571,0.9083,1.4965,1.4212,-0.1574,-0.23,1.1667
2012-03-30,7,2,"['CHF', 'JPY']","['GBP', 'AUD']",1.2529,-0.0551,2.7365,1.7916,0.0014,-0.3606,1.2425
2012-04-06,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",1.0655,0.5881,2.5345,1.7108,-0.1799,-0.447,0.846
2012-04-13,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",1.2096,1.1409,2.5014,1.3529,-0.2293,-0.1263,0.6251
2012-04-20,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",1.3161,0.5876,2.3057,1.6939,-0.4753,-0.336,-0.1693
2012-04-27,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",1.2812,0.6882,2.2842,1.9957,-0.6369,-0.919,-0.1508
2012-05-04,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",1.2166,0.3672,2.045,1.6924,-1.1656,-1.112,0.2864
2012-05-11,7,2,"['CHF', 'AUD']","['GBP', 'CAD']",1.4595,1.8724,1.7323,1.7327,-1.0163,-1.278,0.5649
2012-05-18,7,2,"['CHF', 'AUD']","['GBP', 'CAD']",1.5899,2.8429,1.5301,1.9261,-0.7898,-1.2551,1.4827
2012-05-25,7,2,"['NZD', 'AUD']","['GBP', 'CAD']",1.6852,3.8265,1.0214,2.1287,-0.4175,-0.9469,2.4611
2012-06-01,7,2,"['NZD', 'AUD']","['GBP', 'CAD']",1.6479,4.4431,0.8226,1.8677,-0.2787,-0.6933,3.1342
2012-06-08,7,2,"['NZD', 'AUD']","['GBP', 'JPY']",1.6881,4.5824,0.1954,1.9846,0.5689,-0.5794,3.0786
2012-06-15,7,2,"['NZD', 'AUD']","['GBP', 'JPY']",1.3914,3.786,0.2038,1.5689,0.7626,-0.0554,2.5121
2012-06-22,7,2,"['AUD', 'NZD']","['JPY', 'GBP']",1.3335,2.4494,-0.0067,0.6912,0.8054,-0.0016,2.5894
2012-06-29,7,2,"['CHF', 'AUD']","['GBP', 'JPY']",1.5192,2.3373,0.3516,1.868,0.6228,-0.6197,1.6782
2012-07-06,7,2,"['CHF', 'AUD']","['GBP', 'JPY']",1.4113,1.7614,0.3528,1.4915,0.6415,-0.4205,0.9266
2012-07-13,7,2,"['CHF', 'EUR']","['GBP', 'JPY']",1.4815,1.2632,0.1717,1.2745,0.9044,-0.3475,0.7516
2012-07-20,7,2,"['EUR', 'AUD']","['GBP', 'JPY']",1.4981,1.499,0.1078,1.4881,1.1804,-0.3526,0.5428
2012-07-27,7,2,"['EUR', 'CHF']","['GBP', 'JPY']",1.3297,0.976,-0.2684,1.593,1.2181,-0.5274,0.3736
2012-08-03,7,2,"['EUR', 'CHF']","['GBP', 'JPY']",1.1944,0.6425,-0.4488,1.2622,0.4546,-0.5683,0.027
2012-08-10,7,2,"['EUR', 'CHF']","['NZD', 'GBP']",1.0385,0.2443,-0.2804,1.2552,0.1782,-0.3137,-0.366
2012-08-17,7,2,"['EUR', 'CHF']","['GBP', 'NZD']",1.0995,-0.0628,-0.3534,1.2887,-0.1219,-0.6322,-0.3841
2012-08-24,7,2,"['EUR', 'CHF']","['GBP', 'CAD']",0.9261,-0.4496,0.1676,1.1128,-0.6865,-0.9413,-0.4153
2012-08-31,7,2,"['EUR', 'CHF']","['CAD', 'GBP']",0.6886,-0.2446,-0.1111,0.8166,-0.8638,-0.7084,-0.1681
2012-09-07,7,2,"['EUR', 'CHF']","['CAD', 'GBP']",0.6784,0.2136,-0.1727,0.9034,-0.949,-0.396,-0.153
2012-09-14,7,2,"['EUR', 'CHF']","['CAD', 'GBP']",0.5024,0.3133,-0.2963,0.6078,-1.0038,-0.516,0.1848
2012-09-21,7,2,"['CHF', 'EUR']","['GBP', 'CAD']",0.6145,-0.1836,-0.0264,0.4658,-0.882,-1.0487,-0.6973
2012-09-28,7,2,"['CHF', 'EUR']","['CAD', 'GBP']",0.2845,-0.784,-0.1744,0.1179,-1.5164,-1.3197,-0.8958
2012-10-05,7,2,"['CHF', 'EUR']","['CAD', 'GBP']",0.2781,-0.1545,-0.4096,0.1152,-1.5698,-1.3608,-0.9773
2012-10-12,7,2,"['EUR', 'AUD']","['CAD', 'GBP']",0.6114,0.6929,0.0384,0.0397,-1.4735,-1.2139,-0.636
2012-10-19,7,2,"['EUR', 'AUD']","['CAD', 'GBP']",0.3045,0.7278,0.1388,0.1186,-1.4553,-1.1042,-0.6622
2012-10-26,7,2,"['AUD', 'JPY']","['CAD', 'GBP']",0.3399,0.5261,1.0275,-0.2524,-1.4705,-1.085,-0.7052
2012-11-02,7,2,"['AUD', 'JPY']","['CAD', 'GBP']",0.3636,0.3639,1.514,-0.2577,-1.3114,-1.1854,-0.6112
2012-11-09,7,2,"['EUR', 'JPY']","['CAD', 'GBP']",0.483,0.1268,1.4778,-0.0013,-1.1857,-1.0546,-0.6519
2012-11-16,7,2,"['EUR', 'JPY']","['CAD', 'NZD']",0.7396,-0.0674,1.2373,0.6847,-0.893,-0.7617,-0.7812
2012-11-23,7,2,"['CHF', 'JPY']","['NZD', 'CAD']",0.8587,0.006,1.5872,0.9851,-0.7361,-0.5242,-0.8823
2012-11-30,7,2,"['EUR', 'JPY']","['NZD', 'GBP']",0.5416,-0.1807,1.9622,0.2324,-0.7508,-0.7963,-0.8121
2012-12-07,7,2,"['EUR', 'JPY']","['GBP', 'NZD']",-0.1377,-0.4339,2.0325,-0.1383,-0.6233,-1.1854,-1.1119
2012-12-14,7,2,"['EUR', 'JPY']","['GBP', 'NZD']",-0.2193,-0.5231,1.772,-0.3393,-0.6694,-1.1685,-0.832
2012-12-21,7,2,"['NZD', 'JPY']","['GBP', 'AUD']",-0.5443,-0.671,2.1389,-0.4626,-0.5999,-1.1377,0.3326
2012-12-28,7,2,"['NZD', 'JPY']","['GBP', 'CAD']",-0.6941,-0.4294,2.0403,-0.9927,-1.1523,-1.3871,0.1876
2013-01-04,7,2,"['NZD', 'JPY']","['GBP', 'CAD']",-0.8372,-0.6086,1.9214,-0.9675,-1.3009,-1.377,-0.3883
2013-01-11,7,2,"['AUD', 'JPY']","['CAD', 'GBP']",-0.5638,-0.4316,1.7863,-0.9232,-1.2292,-1.1237,-0.5375
2013-01-18,7,2,"['AUD', 'JPY']","['CAD', 'CHF']",-0.864,-0.4418,1.5813,-1.2273,-1.2646,-1.1851,-0.7643
2013-01-25,7,2,"['AUD', 'JPY']","['EUR', 'NZD']",-1.1111,-0.5944,1.4957,-0.6995,-0.9322,-0.8901,-1.0122
2013-02-01,7,2,"['CAD', 'JPY']","['EUR', 'NZD']",-1.1636,-0.5899,1.5042,-0.4814,-0.1016,-0.6625,-0.9192
2013-02-08,7,2,"['CAD', 'JPY']","['EUR', 'NZD']",-1.2884,-0.4849,1.4441,-0.4026,0.1302,-0.3913,-0.8973
2013-02-15,7,2,"['AUD', 'JPY']","['EUR', 'NZD']",-1.0754,0.1946,1.3162,-0.475,0.1589,0.1193,-0.8671
2013-02-22,7,2,"['AUD', 'JPY']","['NZD', 'EUR']",-0.9863,0.506,1.364,0.0198,0.479,0.2488,-1.0774
2013-03-01,7,2,"['JPY', 'CAD']","['NZD', 'EUR']",-0.4947,1.1431,1.3455,0.6355,1.6119,0.5094,-0.8874
2013-03-08,7,2,"['AUD', 'CAD']","['NZD', 'EUR']",-0.1778,1.7893,1.3312,0.7696,2.0712,0.5678,-0.8141
2013-03-15,7,2,"['JPY', 'CAD']","['NZD', 'EUR']",-0.1865,1.3054,1.3929,0.7185,2.0447,0.499,-0.7411
2013-03-22,7,2,"['JPY', 'CAD']","['NZD', 'AUD']",0.2698,0.0872,1.5335,0.803,1.9942,1.1237,-0.0248
2013-03-29,7,2,"['JPY', 'CAD']","['AUD', 'NZD']",0.3149,-0.3864,1.6502,0.9148,2.763,1.2476,-0.26
2013-04-05,7,2,"['JPY', 'CAD']","['AUD', 'NZD']",0.4686,-0.4041,1.5083,0.8611,2.7122,1.272,-0.1857
2013-04-12,7,2,"['JPY', 'CAD']","['NZD', 'AUD']",0.2793,-0.3575,1.4659,0.8608,2.8252,1.4381,-0.7305
2013-04-19,7,2,"['JPY', 'CAD']","['NZD', 'EUR']",-0.086,0.2247,1.7652,0.1838,2.7612,1.2776,-1.0346
2013-04-26,7,2,"['JPY', 'CAD']","['NZD', 'CHF']",-0.0095,0.9056,1.599,-0.1382,2.5728,1.2565,-0.8246
2013-05-03,7,2,"['JPY', 'CAD']","['NZD', 'EUR']",-0.0845,0.9126,1.4909,0.5988,2.5164,1.3215,-0.8697
2013-05-10,7,2,"['AUD', 'CAD']","['NZD', 'EUR']",0.0054,1.7294,1.5404,0.4654,2.1646,1.453,-0.8582
2013-05-17,7,2,"['CAD', 'AUD']","['NZD', 'EUR']",0.1937,2.3119,1.5651,1.0171,1.9715,1.4721,-0.8646
2013-05-24,7,2,"['GBP', 'AUD']","['NZD', 'EUR']",0.6141,2.7256,1.6629,1.1757,1.6441,1.6791,-0.4996
2013-05-31,7,2,"['JPY', 'AUD']","['NZD', 'EUR']",0.676,2.8872,1.6895,1.5935,1.5843,1.5436,-0.201
2013-06-07,7,2,"['CAD', 'AUD']","['EUR', 'NZD']",0.2518,3.1775,1.4796,1.5237,1.7582,1.7368,0.9077
2013-06-14,7,2,"['CAD', 'AUD']","['EUR', 'GBP']",-0.4943,3.0094,1.1905,1.2061,1.5956,1.0653,1.5685
2013-06-21,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-0.9803,3.3128,1.4479,-0.7061,1.3085,0.5229,1.2021
2013-06-28,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-0.9206,3.2014,1.4399,-0.3327,0.9695,0.5977,2.3014
2013-07-05,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-0.2545,3.229,1.4668,-0.0051,1.0847,1.0575,2.4115
2013-07-12,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",0.1471,2.9769,1.5758,0.1511,1.2346,1.0516,2.2962
2013-07-19,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",0.0932,2.9782,1.6754,0.4537,1.1407,1.1145,2.7959
2013-07-26,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-0.0763,2.7429,1.6387,0.5751,1.0893,1.5915,2.4409
2013-08-02,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-0.4366,2.7428,1.6222,0.0948,0.9319,1.5818,1.9574
2013-08-09,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-0.6965,2.7158,1.5872,-0.0215,0.8995,1.4413,2.285
2013-08-16,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-0.8719,2.484,1.5665,-0.2915,0.8439,1.4431,1.6333
2013-08-23,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-1.1676,2.4333,1.463,-0.0979,0.843,1.2343,0.9557
2013-08-30,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-1.2112,2.5089,1.4562,-0.1145,1.222,1.0645,1.5816
2013-09-06,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-0.9312,2.4314,1.4395,-0.188,1.4206,1.1546,1.8842
2013-09-13,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-0.7529,2.1931,1.5357,-0.1326,1.3353,0.7776,1.7686
2013-09-20,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-1.133,1.7384,1.5752,-0.1828,0.9654,-0.0948,0.1607
2013-09-27,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-1.574,1.9351,1.6458,-0.7033,0.6351,-0.374,-0.0626
2013-10-04,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-1.6073,1.8232,1.4665,-0.7205,0.4747,-0.3865,-0.3593
2013-10-11,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-1.5738,1.6954,0.9948,-0.969,0.7168,-0.5996,-0.2872
2013-10-18,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-1.4711,1.7831,1.0697,-1.0104,0.7952,-0.7028,-0.4987
2013-10-25,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-1.5669,1.4691,1.3786,-0.9896,0.6076,-0.7676,-0.359
2013-11-01,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-1.5193,1.4602,1.1686,-0.9955,0.9129,-0.6578,-0.2478
2013-11-08,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-1.0535,1.4858,1.2386,-0.7655,0.9863,-0.2796,-0.1866
2013-11-15,7,2,"['JPY', 'AUD']","['EUR', 'CHF']",-0.8253,1.6894,1.3822,-0.4257,0.9049,-0.0677,-0.3485
2013-11-22,7,2,"['JPY', 'AUD']","['EUR', 'NZD']",-0.6849,1.6655,1.4848,-0.4978,0.89,-0.3244,-0.5171
2013-11-29,7,2,"['JPY', 'AUD']","['CHF', 'EUR']",-0.5265,1.7659,1.4525,-0.5927,1.2118,-0.3829,-0.4388
2013-12-06,7,2,"['JPY', 'AUD']","['GBP', 'CHF']",-0.6736,1.9474,1.5066,-0.7357,1.4306,-0.7907,-0.1405
2013-12-13,7,2,"['CAD', 'AUD']","['CHF', 'GBP']",-0.7321,1.8986,1.3272,-0.9235,1.6769,-0.7568,-0.1918
2013-12-20,7,2,"['CAD', 'AUD']","['CHF', 'EUR']",-0.99,2.1608,1.5141,-1.2074,1.6213,-0.8638,0.2822
2013-12-27,7,2,"['CAD', 'AUD']","['CHF', 'EUR']",-1.0299,2.1267,1.6239,-1.1301,1.7448,-0.743,0.1582
2014-01-03,7,2,"['CAD', 'AUD']","['CHF', 'EUR']",-0.9905,2.1384,1.5409,-1.0478,1.7073,-0.9379,0.1067
2014-01-10,7,2,"['CAD', 'AUD']","['GBP', 'EUR']",-0.7287,2.0558,1.4484,-0.6242,1.6691,-0.8382,-0.0387
2014-01-17,7,2,"['CAD', 'AUD']","['EUR', 'GBP']",-0.6401,2.0066,1.368,0.1457,1.6685,-0.6295,-0.1556
2014-01-24,7,2,"['CAD', 'AUD']","['GBP', 'EUR']",-0.4404,1.9891,1.3115,0.0407,1.719,-0.5569,0.0368
2014-01-31,7,2,"['CAD', 'AUD']","['GBP', 'EUR']",-0.7163,1.9853,0.9692,-0.1162,1.6359,-0.8927,-0.2535
2014-02-07,7,2,"['CAD', 'AUD']","['GBP', 'CHF']",-0.3165,1.8354,0.8335,-0.3959,1.5264,-0.6405,-0.0649
2014-02-14,7,2,"['CAD', 'AUD']","['GBP', 'EUR']",-0.4204,1.7641,0.8765,-0.2309,1.5038,-0.6549,-0.0667
2014-02-21,7,2,"['CAD', 'AUD']","['GBP', 'EUR']",-0.6404,1.7409,0.8639,0.0585,1.6443,-0.9015,-0.1205
2014-02-28,7,2,"['CAD', 'AUD']","['GBP', 'EUR']",-0.717,1.6107,0.9122,-0.2233,1.6032,-1.0222,-0.4603
2014-03-07,7,2,"['AUD', 'CAD']","['GBP', 'EUR']",-0.8447,1.5668,0.8045,-0.3663,1.5869,-1.0589,-0.5712
2014-03-14,7,2,"['CAD', 'AUD']","['EUR', 'GBP']",-0.9949,1.3875,0.8669,-0.8247,1.299,-0.886,-0.257
2014-03-21,7,2,"['AUD', 'CAD']","['CHF', 'EUR']",-1.3472,1.2685,0.7894,-1.6118,1.4011,-1.0988,-0.4522
2014-03-28,7,2,"['CAD', 'AUD']","['CHF', 'GBP']",-1.1577,1.0929,0.9253,-1.6454,0.9478,-1.2334,-0.6847
2014-04-04,7,2,"['JPY', 'CAD']","['CHF', 'GBP']",-1.0718,0.522,1.0336,-1.5817,1.1639,-1.3176,-0.7437
2014-04-11,7,2,"['CAD', 'JPY']","['GBP', 'CHF']",-0.926,0.2593,1.0649,-1.363,1.0497,-1.5913,-0.8611
2014-04-18,7,2,"['JPY', 'CAD']","['GBP', 'CHF']",-0.9883,0.1091,0.8594,-1.5131,1.0781,-1.7065,-0.8472
2014-04-25,7,2,"['JPY', 'CAD']","['GBP', 'CHF']",-0.9768,-0.1086,0.8216,-1.562,1.0737,-1.5915,-0.9253
2014-05-02,7,2,"['JPY', 'CAD']","['GBP', 'CHF']",-0.9873,0.0473,0.8495,-1.513,0.8685,-1.5155,-0.9153
2014-05-09,7,2,"['JPY', 'CAD']","['GBP', 'CHF']",-1.0907,0.0856,0.6702,-1.2801,0.905,-1.4026,-0.9412
2014-05-16,7,2,"['CAD', 'JPY']","['GBP', 'NZD']",-0.574,-0.1542,0.754,-0.8927,0.7338,-1.2096,-0.9272
2014-05-23,7,2,"['JPY', 'CAD']","['GBP', 'NZD']",-0.4679,-0.2253,0.5335,-0.6843,0.7416,-1.2024,-0.708
2014-05-30,7,2,"['CAD', 'JPY']","['GBP', 'NZD']",-0.3622,-0.1245,0.642,0.1337,0.5475,-1.2423,-0.7468
