month_end,n,k,longs,shorts,ratemom_EUR,ratemom_GBP,ratemom_AUD,ratemom_NZD,ratemom_JPY,ratemom_CHF,ratemom_CAD
2017-03-31,7,3,"['CAD', 'JPY', 'AUD']","['NZD', 'CHF', 'GBP']",-0.0159,-0.041,0.02,-0.05,0.0,-0.0438,-0.015
2017-04-28,7,3,"['CAD', 'JPY', 'AUD']","['NZD', 'CHF', 'GBP']",-0.0159,-0.041,0.02,-0.05,0.0,-0.0438,-0.015
2017-05-31,7,3,"['JPY', 'CAD', 'CHF']","['GBP', 'AUD', 'NZD']",-0.0048,-0.027,-0.01,-0.01,0.0,0.1399,0.085
2017-06-30,7,3,"['EUR', 'JPY', 'CAD']","['CHF', 'AUD', 'GBP']",-0.0009,-0.0459,-0.05,-0.04,0.0,-0.0939,0.047
2017-07-31,7,3,"['JPY', 'CHF', 'CAD']","['AUD', 'GBP', 'NZD']",-0.0007,-0.0512,-0.07,-0.03,0.0,0.04,0.067
2017-08-31,7,3,"['EUR', 'JPY', 'CAD']","['AUD', 'GBP', 'CHF']",-0.0,-0.042,-0.07,-0.01,0.019,-0.0157,0.195
2017-09-29,7,3,"['EUR', 'JPY', 'CAD']","['AUD', 'GBP', 'CHF']",-0.0,-0.042,-0.07,-0.01,0.019,-0.0157,0.195
2017-10-31,7,3,"['EUR', 'GBP', 'CAD']","['CHF', 'AUD', 'NZD']",0.0006,0.0147,0.0,0.0,0.0,-0.0702,0.415
2017-11-30,7,3,"['EUR', 'GBP', 'CAD']","['CHF', 'NZD', 'JPY']",0.0009,0.0888,0.0,-0.02,-0.012,-0.1194,0.23
2017-12-29,7,3,"['EUR', 'GBP', 'CAD']","['CHF', 'NZD', 'JPY']",0.0009,0.0888,0.0,-0.02,-0.012,-0.1194,0.23
2018-01-31,7,3,"['JPY', 'AUD', 'GBP']","['NZD', 'CAD', 'CHF']",0.0015,0.2096,0.05,-0.07,0.007,-0.0191,-0.02
2018-02-28,7,3,"['AUD', 'GBP', 'CAD']","['NZD', 'EUR', 'JPY']",0.0011,0.1406,0.09,-0.06,0.005,0.0536,0.204
2018-03-30,7,3,"['AUD', 'GBP', 'CAD']","['NZD', 'EUR', 'JPY']",0.0011,0.1406,0.09,-0.06,0.005,0.0536,0.204
2018-04-30,7,3,"['GBP', 'CAD', 'AUD']","['EUR', 'JPY', 'NZD']",-0.0,0.1097,0.16,0.05,0.034,0.0691,0.135
2018-05-31,7,3,"['NZD', 'GBP', 'AUD']","['EUR', 'CAD', 'JPY']",0.0,0.2338,0.27,0.13,0.029,0.0713,0.001
2018-06-29,7,3,"['NZD', 'GBP', 'AUD']","['EUR', 'CAD', 'JPY']",0.0,0.2338,0.27,0.13,0.029,0.0713,0.001
2018-07-31,7,3,"['NZD', 'AUD', 'CAD']","['JPY', 'CHF', 'EUR']",0.0059,0.0103,0.14,0.08,-0.019,0.0048,0.1425
2018-08-31,7,3,"['EUR', 'CHF', 'CAD']","['NZD', 'AUD', 'GBP']",0.0077,-0.0101,-0.04,-0.07,-0.006,0.0198,0.21
2018-09-28,7,3,"['EUR', 'CHF', 'CAD']","['NZD', 'AUD', 'GBP']",0.0077,-0.0101,-0.04,-0.07,-0.006,0.0198,0.21
2018-10-31,7,3,"['CHF', 'GBP', 'CAD']","['AUD', 'NZD', 'JPY']",0.0032,0.1623,-0.14,-0.11,-0.028,0.0102,0.28
2018-11-30,7,3,"['EUR', 'GBP', 'CAD']","['AUD', 'CHF', 'NZD']",0.003,0.06,-0.09,-0.05,-0.041,-0.0506,0.285
2018-12-31,7,3,"['GBP', 'NZD', 'CAD']","['JPY', 'CHF', 'AUD']",0.0026,0.0696,-0.02,0.08,-0.041,-0.0377,0.2245
2019-01-31,7,3,"['AUD', 'GBP', 'CAD']","['JPY', 'CHF', 'EUR']",0.007,0.1035,0.09,0.08,0.0,0.0043,0.1425
2019-02-28,7,3,"['NZD', 'GBP', 'AUD']","['CAD', 'JPY', 'EUR']",0.0097,0.112,0.14,0.02,-0.02,0.0176,-0.026
2019-03-29,7,3,"['NZD', 'GBP', 'AUD']","['CAD', 'JPY', 'EUR']",0.0097,0.112,0.14,0.02,-0.02,0.0176,-0.026
2019-04-30,7,3,"['CAD', 'EUR', 'CHF']","['AUD', 'NZD', 'GBP']",0.0027,-0.0644,-0.19,-0.1,0.0,0.0194,0.0
2019-05-31,7,3,"['JPY', 'CAD', 'CHF']","['AUD', 'NZD', 'GBP']",-0.0025,-0.0982,-0.39,-0.1,0.02,0.066,0.041
2019-06-28,7,3,"['JPY', 'CAD', 'CHF']","['AUD', 'NZD', 'GBP']",-0.0025,-0.0982,-0.39,-0.1,0.02,0.066,0.041
2019-07-31,7,3,"['EUR', 'JPY', 'CAD']","['AUD', 'NZD', 'GBP']",-0.0197,-0.06,-0.54,-0.28,-0.001,-0.024,0.005
2019-08-30,7,3,"['EUR', 'JPY', 'CAD']","['AUD', 'NZD', 'GBP']",-0.0197,-0.06,-0.54,-0.28,-0.001,-0.024,0.005
2019-09-30,7,3,"['GBP', 'JPY', 'CHF']","['AUD', 'NZD', 'EUR']",-0.0958,-0.04,-0.56,-0.47,-0.04,-0.0322,-0.043
2019-10-31,7,3,"['CAD', 'CHF', 'GBP']","['NZD', 'AUD', 'EUR']",-0.0887,-0.01,-0.31,-0.45,-0.04,-0.0107,-0.0375
2019-11-29,7,3,"['CAD', 'CHF', 'GBP']","['NZD', 'AUD', 'EUR']",-0.0887,-0.01,-0.31,-0.45,-0.04,-0.0107,-0.0375
2019-12-31,7,3,"['CAD', 'GBP', 'CHF']","['NZD', 'AUD', 'EUR']",0.0064,0.03,-0.07,-0.07,0.009,0.1019,0.0275
2020-01-31,7,3,"['CAD', 'CHF', 'NZD']","['AUD', 'JPY', 'GBP']",0.0229,0.02,-0.08,0.07,0.012,0.0546,0.03
2020-02-28,7,3,"['CAD', 'CHF', 'NZD']","['AUD', 'JPY', 'GBP']",0.0229,0.02,-0.08,0.07,0.012,0.0546,0.03
2020-03-31,7,3,"['EUR', 'NZD', 'JPY']","['GBP', 'CAD', 'AUD']",-0.0076,-0.04,-0.02,0.0,0.003,-0.0108,-0.03
2020-04-30,7,3,"['EUR', 'JPY', 'CHF']","['CAD', 'NZD', 'AUD']",-0.0219,-0.26,-0.37,-0.51,-0.015,0.0617,-0.985
2020-05-29,7,3,"['EUR', 'JPY', 'CHF']","['CAD', 'NZD', 'AUD']",-0.0219,-0.26,-0.37,-0.51,-0.015,0.0617,-0.985
2020-06-30,7,3,"['JPY', 'CHF', 'EUR']","['CAD', 'NZD', 'AUD']",0.1369,-0.42,-0.79,-0.92,-0.063,0.0531,-1.3975
2020-07-31,7,3,"['JPY', 'CHF', 'EUR']","['CAD', 'AUD', 'NZD']",0.0406,-0.34,-0.43,-0.43,-0.048,0.0092,-0.48
2020-08-31,7,3,"['CHF', 'CAD', 'JPY']","['GBP', 'EUR', 'NZD']",-0.1901,-0.55,-0.07,-0.09,-0.026,-0.0661,-0.066
2020-09-30,7,3,"['JPY', 'AUD', 'NZD']","['GBP', 'EUR', 'CAD']",-0.2078,-0.26,0.0,0.03,-0.023,-0.0435,-0.0775
2020-10-30,7,3,"['JPY', 'AUD', 'NZD']","['GBP', 'EUR', 'CAD']",-0.2078,-0.26,0.0,0.03,-0.023,-0.0435,-0.0775
2020-11-30,7,3,"['NZD', 'CHF', 'JPY']","['CAD', 'EUR', 'GBP']",-0.065,-0.05,-0.03,-0.03,0.01,-0.0075,-0.08
2020-12-31,7,3,"['CHF', 'NZD', 'JPY']","['AUD', 'CAD', 'EUR']",-0.0411,-0.03,-0.08,-0.02,0.01,-0.0232,-0.05
2021-01-29,7,3,"['CHF', 'NZD', 'JPY']","['AUD', 'CAD', 'EUR']",-0.0411,-0.03,-0.08,-0.02,0.01,-0.0232,-0.05
2021-02-26,7,3,"['CHF', 'GBP', 'JPY']","['AUD', 'EUR', 'NZD']",-0.0467,-0.03,-0.07,-0.04,0.0,-0.034,-0.036
2021-03-31,7,3,"['JPY', 'GBP', 'NZD']","['CAD', 'EUR', 'AUD']",-0.0202,0.01,-0.01,0.01,0.0,-0.0024,-0.025
2021-04-30,7,3,"['CHF', 'GBP', 'NZD']","['JPY', 'EUR', 'CAD']",-0.001,0.05,0.01,0.07,-0.01,0.0127,0.0
2021-05-31,7,3,"['CAD', 'GBP', 'NZD']","['JPY', 'CHF', 'EUR']",0.009,0.06,0.03,0.06,-0.01,0.0013,0.035
2021-06-30,7,3,"['GBP', 'AUD', 'NZD']","['JPY', 'CHF', 'EUR']",0.001,0.03,0.03,0.07,-0.01,-0.0028,0.015
2021-07-30,7,3,"['GBP', 'AUD', 'NZD']","['JPY', 'CHF', 'EUR']",0.001,0.03,0.03,0.07,-0.01,-0.0028,0.015
2021-08-31,7,3,"['EUR', 'NZD', 'CAD']","['AUD', 'GBP', 'CHF']",-0.0067,-0.01,-0.02,0.06,-0.007,-0.0076,0.075
2021-09-30,7,3,"['CHF', 'CAD', 'NZD']","['AUD', 'GBP', 'EUR']",-0.0075,-0.01,-0.03,0.19,-0.007,-0.003,0.08
2021-10-29,7,3,"['CHF', 'CAD', 'NZD']","['AUD', 'GBP', 'EUR']",-0.0075,-0.01,-0.03,0.19,-0.007,-0.003,0.08
2021-11-30,7,3,"['AUD', 'GBP', 'NZD']","['CAD', 'EUR', 'JPY']",-0.005,0.08,0.02,0.3,0.0,0.0094,-0.0475
2021-12-31,7,3,"['CHF', 'GBP', 'NZD']","['CAD', 'EUR', 'JPY']",-0.0198,0.06,0.03,0.29,0.0,0.0442,-0.06
2022-01-31,7,3,"['GBP', 'CHF', 'NZD']","['CAD', 'EUR', 'JPY']",-0.0369,0.09,0.05,0.34,0.023,0.1025,-0.054
2022-02-28,7,3,"['CAD', 'NZD', 'GBP']","['EUR', 'CHF', 'JPY']",-0.0103,0.37,0.03,0.33,0.023,0.0125,0.185
2022-03-31,7,3,"['CAD', 'NZD', 'GBP']","['CHF', 'JPY', 'AUD']",0.0359,0.68,0.03,0.38,0.023,0.0092,0.2075
2022-04-29,7,3,"['CAD', 'NZD', 'GBP']","['CHF', 'JPY', 'AUD']",0.0359,0.68,0.03,0.38,0.023,0.0092,0.2075
2022-05-31,7,3,"['GBP', 'CAD', 'NZD']","['JPY', 'CHF', 'EUR']",0.1122,0.6,0.34,0.78,0.0,0.0417,0.7425
2022-06-30,7,3,"['AUD', 'NZD', 'CAD']","['CHF', 'JPY', 'EUR']",0.1458,0.5,0.93,1.01,0.0,-0.0002,1.0425
2022-07-29,7,3,"['AUD', 'NZD', 'CAD']","['CHF', 'JPY', 'EUR']",0.1458,0.5,0.93,1.01,0.0,-0.0002,1.0425
2022-08-31,7,3,"['NZD', 'CAD', 'AUD']","['JPY', 'EUR', 'CHF']",0.4845,0.71,1.66,1.22,0.018,0.5625,1.3975
2022-09-30,7,3,"['NZD', 'AUD', 'CAD']","['JPY', 'CHF', 'EUR']",0.7805,0.92,1.31,1.09,0.029,0.6605,1.5405
2022-10-31,7,3,"['EUR', 'GBP', 'CAD']","['JPY', 'CHF', 'NZD']",1.2501,1.34,1.16,0.96,-0.021,0.6561,1.586
2022-11-30,7,3,"['CAD', 'EUR', 'GBP']","['JPY', 'CHF', 'AUD']",1.391,1.55,0.88,0.97,0.015,0.6388,1.315
2022-12-30,7,3,"['CAD', 'EUR', 'GBP']","['JPY', 'CHF', 'AUD']",1.391,1.55,0.88,0.97,0.015,0.6388,1.315
2023-01-31,7,3,"['GBP', 'NZD', 'EUR']","['JPY', 'AUD', 'CHF']",1.0526,0.87,0.41,0.89,0.001,0.5888,0.7475
2023-02-28,7,3,"['GBP', 'NZD', 'EUR']","['JPY', 'AUD', 'CHF']",0.9172,0.62,0.37,0.81,0.01,0.4582,0.565
2023-03-31,7,3,"['GBP', 'NZD', 'EUR']","['JPY', 'AUD', 'CHF']",0.8151,0.69,0.4,0.77,0.017,0.46,0.462
2023-04-28,7,3,"['GBP', 'NZD', 'EUR']","['JPY', 'AUD', 'CHF']",0.8151,0.69,0.4,0.77,0.017,0.46,0.462
2023-05-31,7,3,"['GBP', 'NZD', 'EUR']","['JPY', 'CAD', 'AUD']",0.8221,0.51,0.34,0.68,0.005,0.4631,0.0425
2023-06-30,7,3,"['GBP', 'NZD', 'EUR']","['JPY', 'CAD', 'AUD']",0.7261,0.52,0.44,0.66,-0.02,0.45,0.028
2023-07-31,7,3,"['AUD', 'EUR', 'GBP']","['JPY', 'CHF', 'CAD']",0.6253,0.76,0.61,0.53,0.005,0.2266,0.4445
2023-08-31,7,3,"['CAD', 'AUD', 'GBP']","['JPY', 'NZD', 'CHF']",0.5048,0.97,0.64,0.18,-0.002,0.27,0.5675
2023-09-29,7,3,"['CAD', 'AUD', 'GBP']","['JPY', 'NZD', 'CHF']",0.5048,0.97,0.64,0.18,-0.002,0.27,0.5675
2023-10-31,7,3,"['CAD', 'EUR', 'GBP']","['AUD', 'NZD', 'JPY']",0.3442,0.43,-0.12,0.0,0.027,0.1795,0.205
2023-11-30,7,3,"['CHF', 'CAD', 'EUR']","['GBP', 'AUD', 'JPY']",0.2958,-0.09,-0.09,0.01,-0.009,0.05,0.145
2023-12-29,7,3,"['CHF', 'CAD', 'EUR']","['GBP', 'AUD', 'JPY']",0.2958,-0.09,-0.09,0.01,-0.009,0.05,0.145
2024-01-31,7,3,"['JPY', 'EUR', 'AUD']","['GBP', 'CHF', 'CAD']",0.053,-0.3,0.22,-0.05,0.028,-0.1175,-0.09
2024-02-29,7,3,"['NZD', 'JPY', 'AUD']","['GBP', 'CAD', 'CHF']",-0.0424,-0.2,0.14,-0.04,0.037,-0.0848,-0.132
2024-03-29,7,3,"['NZD', 'JPY', 'AUD']","['GBP', 'CAD', 'CHF']",-0.0424,-0.2,0.14,-0.04,0.037,-0.0848,-0.132
2024-04-30,7,3,"['AUD', 'NZD', 'JPY']","['CHF', 'CAD', 'GBP']",-0.0107,-0.02,0.0,0.01,0.057,-0.1525,-0.0425
2024-05-31,7,3,"['NZD', 'AUD', 'JPY']","['CHF', 'EUR', 'CAD']",-0.0389,-0.02,0.02,-0.01,0.084,-0.1852,-0.023
2024-06-28,7,3,"['NZD', 'AUD', 'JPY']","['CHF', 'EUR', 'CAD']",-0.0389,-0.02,0.02,-0.01,0.084,-0.1852,-0.023
2024-07-31,7,3,"['NZD', 'JPY', 'AUD']","['CAD', 'EUR', 'CHF']",-0.1979,-0.04,0.04,-0.02,0.04,-0.073,-0.2575
2024-08-30,7,3,"['NZD', 'JPY', 'AUD']","['CAD', 'EUR', 'CHF']",-0.1979,-0.04,0.04,-0.02,0.04,-0.073,-0.2575
2024-09-30,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'CHF', 'NZD']",-0.2661,-0.25,0.02,-0.32,0.126,-0.4335,-0.6355
2024-10-31,7,3,"['EUR', 'AUD', 'JPY']","['CAD', 'NZD', 'CHF']",-0.2908,-0.32,0.03,-0.57,0.107,-0.4049,-0.605
2024-11-29,7,3,"['EUR', 'AUD', 'JPY']","['CAD', 'NZD', 'CHF']",-0.2908,-0.32,0.03,-0.57,0.107,-0.4049,-0.605
2024-12-31,7,3,"['GBP', 'AUD', 'JPY']","['NZD', 'CAD', 'EUR']",-0.5408,-0.23,0.04,-0.88,0.107,-0.26,-0.7525
2025-01-31,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'NZD', 'EUR']",-0.6176,-0.2,0.02,-0.78,0.13,-0.4214,-0.8475
2025-02-28,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'NZD', 'CHF']",-0.4635,-0.2,-0.08,-0.6,0.5113,-0.4864,-0.652
2025-03-31,7,3,"['AUD', 'GBP', 'JPY']","['CAD', 'NZD', 'EUR']",-0.4818,-0.24,-0.25,-0.61,0.4298,-0.4353,-0.6375
2025-04-30,7,3,"['CHF', 'GBP', 'JPY']","['NZD', 'CAD', 'EUR']",-0.3737,-0.25,-0.32,-0.6,0.4349,-0.2878,-0.535
2025-05-30,7,3,"['CHF', 'GBP', 'JPY']","['NZD', 'CAD', 'EUR']",-0.3737,-0.25,-0.32,-0.6,0.4349,-0.2878,-0.535
2025-06-30,7,3,"['GBP', 'CAD', 'JPY']","['NZD', 'EUR', 'AUD']",-0.4337,-0.25,-0.39,-0.47,-0.0164,-0.2792,-0.22
2025-07-31,7,3,"['GBP', 'JPY', 'CAD']","['EUR', 'AUD', 'NZD']",-0.4588,-0.24,-0.43,-0.37,-0.0482,-0.2733,0.0
2025-08-29,7,3,"['GBP', 'JPY', 'CAD']","['EUR', 'AUD', 'NZD']",-0.4588,-0.24,-0.43,-0.37,-0.0482,-0.2733,0.0
2025-09-30,7,3,"['EUR', 'JPY', 'CAD']","['NZD', 'GBP', 'AUD']",-0.0702,-0.21,-0.17,-0.24,-0.0027,-0.1535,0.0325
2025-10-31,7,3,"['CHF', 'EUR', 'JPY']","['NZD', 'GBP', 'CAD']",0.0437,-0.18,-0.11,-0.37,0.0454,-0.0993,-0.1675
2025-11-28,7,3,"['CHF', 'EUR', 'JPY']","['NZD', 'GBP', 'CAD']",0.0437,-0.18,-0.11,-0.37,0.0454,-0.0993,-0.1675
2025-12-31,7,3,"['EUR', 'JPY', 'AUD']","['NZD', 'CAD', 'GBP']",0.0206,-0.14,0.04,-0.63,0.0336,0.014,-0.47
2026-01-30,7,3,"['EUR', 'JPY', 'AUD']","['NZD', 'CAD', 'GBP']",0.0206,-0.14,0.04,-0.63,0.0336,0.014,-0.47
2026-02-27,7,3,"['EUR', 'AUD', 'JPY']","['NZD', 'CAD', 'GBP']",0.0185,-0.22,0.13,-0.44,0.2545,0.0115,-0.3285
2026-03-31,7,3,"['NZD', 'AUD', 'JPY']","['GBP', 'EUR', 'CAD']",-0.0417,-0.1126,0.31,0.02,0.4227,0.004,-0.0075
2026-04-30,7,3,"['CAD', 'JPY', 'AUD']","['EUR', 'GBP', 'CHF']",-0.0458,-0.0211,0.48,0.02,0.1961,0.007,0.066
2026-05-29,7,3,"['CAD', 'JPY', 'AUD']","['EUR', 'GBP', 'CHF']",-0.0458,-0.0211,0.48,0.02,0.1961,0.007,0.066
2026-06-30,7,3,"['CAD', 'NZD', 'AUD']","['EUR', 'GBP', 'CHF']",0.0,0.0022,0.47,0.14,0.045,0.0041,0.115
2026-07-31,7,3,"['JPY', 'NZD', 'AUD']","['CHF', 'GBP', 'CAD']",0.1167,0.0009,0.27,0.17,0.1432,-0.0039,0.0425
2026-08-31,7,3,"['JPY', 'EUR', 'NZD']","['CAD', 'CHF', 'GBP']",0.25,0.0008,0.14,0.29,0.2166,-0.0051,-0.014
