month_end,n,k,longs,shorts,cot_EUR,cot_AUD,cot_NZD,cot_JPY,cot_CHF,cot_CAD,cot_GBP
2017-07-31,7,3,"['CHF', 'GBP', 'JPY']","['NZD', 'AUD', 'EUR']",-0.2023,-0.4246,-0.6374,0.5167,0.0344,-0.1501,0.1305
2017-08-31,7,3,"['CHF', 'GBP', 'JPY']","['NZD', 'AUD', 'CAD']",-0.1894,-0.4043,-0.4963,0.3439,0.0492,-0.2733,0.212
2017-09-29,7,3,"['GBP', 'CHF', 'JPY']","['AUD', 'CAD', 'NZD']",-0.2055,-0.5009,-0.2242,0.3445,0.0468,-0.4101,-0.0259
2017-10-31,7,3,"['GBP', 'CHF', 'JPY']","['AUD', 'CAD', 'EUR']",-0.1876,-0.4255,-0.0148,0.414,0.1815,-0.4189,0.0079
2017-11-30,7,3,"['NZD', 'CHF', 'JPY']","['CAD', 'AUD', 'EUR']",-0.2051,-0.2994,0.2242,0.4697,0.3587,-0.3142,0.0017
2017-12-29,7,3,"['CHF', 'NZD', 'JPY']","['EUR', 'CAD', 'GBP']",-0.1851,0.1234,0.3724,0.4994,0.1703,-0.1488,-0.0666
2018-01-31,7,3,"['NZD', 'CHF', 'JPY']","['EUR', 'GBP', 'CAD']",-0.2378,-0.1181,0.0275,0.5095,0.3081,-0.1336,-0.1398
2018-02-28,7,3,"['NZD', 'CHF', 'JPY']","['EUR', 'CAD', 'AUD']",-0.2222,-0.1068,-0.0173,0.3994,0.2284,-0.1597,-0.0415
2018-03-30,7,3,"['JPY', 'CHF', 'CAD']","['NZD', 'EUR', 'GBP']",-0.2744,-0.077,-0.3903,0.0226,0.2115,0.212,-0.1931
2018-04-30,7,3,"['AUD', 'CHF', 'CAD']","['NZD', 'EUR', 'GBP']",-0.2643,0.0277,-0.4412,-0.0038,0.144,0.2088,-0.2033
2018-05-31,7,3,"['AUD', 'CAD', 'CHF']","['EUR', 'GBP', 'JPY']",-0.2108,0.1404,0.0225,0.0158,0.3579,0.1926,-0.0306
2018-06-29,7,3,"['AUD', 'NZD', 'CHF']","['EUR', 'GBP', 'CAD']",-0.0704,0.2974,0.39,0.2228,0.4092,0.206,0.1272
2018-07-31,7,3,"['JPY', 'NZD', 'CHF']","['EUR', 'GBP', 'CAD']",-0.0597,0.3406,0.4696,0.3681,0.4988,0.2939,0.244
2018-08-31,7,3,"['AUD', 'NZD', 'CHF']","['EUR', 'CAD', 'JPY']",0.0136,0.3158,0.4385,0.2488,0.5241,0.1679,0.2956
2018-09-28,7,3,"['JPY', 'AUD', 'NZD']","['EUR', 'CAD', 'GBP']",-0.0077,0.4539,0.5586,0.3934,0.2982,0.1688,0.298
2018-10-31,7,3,"['AUD', 'JPY', 'NZD']","['CAD', 'EUR', 'GBP']",0.0619,0.4467,0.5632,0.4513,0.2455,0.0612,0.2124
2018-11-30,7,3,"['NZD', 'AUD', 'JPY']","['CAD', 'EUR', 'GBP']",0.1023,0.394,0.3791,0.4502,0.2668,0.0595,0.1718
2018-12-31,7,3,"['CAD', 'CHF', 'JPY']","['NZD', 'EUR', 'AUD']",0.115,0.2656,-0.068,0.4415,0.3299,0.2807,0.2664
2019-01-31,7,3,"['CHF', 'AUD', 'CAD']","['EUR', 'NZD', 'JPY']",0.0778,0.2992,0.1387,0.1866,0.26,0.3715,0.2474
2019-02-28,7,3,"['CAD', 'AUD', 'CHF']","['NZD', 'EUR', 'JPY']",0.1394,0.2869,0.0201,0.2036,0.313,0.2555,0.2354
2019-03-29,7,3,"['CHF', 'AUD', 'JPY']","['NZD', 'GBP', 'EUR']",0.1649,0.3798,0.0047,0.3953,0.3763,0.2742,0.06
2019-04-30,7,3,"['AUD', 'CHF', 'JPY']","['GBP', 'NZD', 'EUR']",0.2076,0.3543,0.1208,0.4554,0.3988,0.3104,0.0116
2019-05-31,7,3,"['JPY', 'AUD', 'CHF']","['GBP', 'EUR', 'NZD']",0.1857,0.3689,0.2606,0.3273,0.4048,0.2807,0.1496
2019-06-28,7,3,"['CHF', 'NZD', 'AUD']","['JPY', 'CAD', 'EUR']",0.1079,0.4026,0.389,0.0728,0.2957,0.1075,0.284
2019-07-31,7,3,"['CHF', 'GBP', 'AUD']","['CAD', 'JPY', 'EUR']",0.0721,0.3188,0.2261,0.0688,0.2472,-0.1641,0.3168
2019-08-30,7,3,"['GBP', 'AUD', 'NZD']","['JPY', 'CAD', 'CHF']",0.0739,0.3682,0.4028,-0.2129,0.0688,-0.0686,0.3253
2019-09-30,7,3,"['AUD', 'GBP', 'NZD']","['JPY', 'CAD', 'EUR']",0.1208,0.2931,0.5275,-0.09,0.1853,-0.0373,0.3422
2019-10-31,7,3,"['GBP', 'AUD', 'NZD']","['CAD', 'EUR', 'JPY']",0.0966,0.2798,0.5462,0.1141,0.184,-0.1961,0.2278
2019-11-29,7,3,"['AUD', 'CHF', 'NZD']","['CAD', 'EUR', 'GBP']",0.1062,0.2459,0.5057,0.2011,0.2713,-0.1216,0.1639
2019-12-31,7,3,"['NZD', 'JPY', 'AUD']","['CAD', 'GBP', 'EUR']",0.135,0.2963,0.1672,0.1937,0.1601,-0.0536,-0.0422
2020-01-31,7,3,"['EUR', 'AUD', 'JPY']","['CAD', 'GBP', 'CHF']",0.0983,0.1756,-0.0443,0.1948,-0.068,-0.1865,-0.0871
2020-02-28,7,3,"['AUD', 'JPY', 'NZD']","['GBP', 'CAD', 'CHF']",0.1823,0.2056,0.2629,0.2518,-0.0108,-0.0866,-0.1401
2020-03-31,7,3,"['AUD', 'CAD', 'NZD']","['JPY', 'CHF', 'EUR']",-0.1073,0.1866,0.4257,-0.19,-0.159,0.2354,-0.0606
2020-04-30,7,3,"['CAD', 'AUD', 'NZD']","['JPY', 'EUR', 'CHF']",-0.1595,0.276,0.3642,-0.2029,-0.1406,0.1971,0.0087
2020-05-29,7,3,"['CAD', 'AUD', 'NZD']","['CHF', 'JPY', 'EUR']",-0.1351,0.2961,0.3294,-0.2207,-0.2237,0.2615,0.118
2020-06-30,7,3,"['AUD', 'GBP', 'CAD']","['EUR', 'JPY', 'CHF']",-0.2023,0.0513,0.0005,-0.19,-0.0342,0.1976,0.1086
2020-07-31,7,3,"['AUD', 'CAD', 'GBP']","['EUR', 'JPY', 'CHF']",-0.2321,0.0441,0.0234,-0.1674,-0.163,0.0896,0.142
2020-08-31,7,3,"['GBP', 'AUD', 'CAD']","['EUR', 'CHF', 'JPY']",-0.3008,0.0306,-0.1142,-0.1601,-0.2235,0.2263,-0.0319
2020-09-30,7,3,"['AUD', 'GBP', 'CAD']","['CHF', 'EUR', 'JPY']",-0.2863,-0.1227,-0.138,-0.1748,-0.3068,0.1606,-0.0194
2020-10-30,7,3,"['AUD', 'GBP', 'CAD']","['CHF', 'EUR', 'NZD']",-0.2443,-0.0682,-0.1732,-0.1007,-0.294,0.1476,0.0476
2020-11-30,7,3,"['AUD', 'CAD', 'GBP']","['CHF', 'JPY', 'EUR']",-0.2145,0.0401,-0.1521,-0.2242,-0.2974,0.1196,0.1198
2020-12-31,7,3,"['CAD', 'GBP', 'AUD']","['NZD', 'JPY', 'EUR']",-0.2182,0.0325,-0.2826,-0.2342,-0.2109,-0.0644,-0.0417
2021-01-29,7,3,"['CAD', 'GBP', 'AUD']","['NZD', 'EUR', 'JPY']",-0.2441,-0.0054,-0.3153,-0.2321,-0.2088,-0.0815,-0.0515
2021-02-26,7,3,"['JPY', 'CAD', 'AUD']","['NZD', 'CHF', 'EUR']",-0.1985,0.0113,-0.3039,-0.1562,-0.2174,-0.0547,-0.1753
2021-03-31,7,3,"['AUD', 'CAD', 'JPY']","['GBP', 'EUR', 'NZD']",-0.1455,-0.0446,-0.1235,0.3333,-0.075,-0.0315,-0.1493
2021-04-30,7,3,"['AUD', 'CHF', 'JPY']","['GBP', 'NZD', 'EUR']",-0.1205,0.01,-0.1582,0.3132,0.0168,-0.087,-0.1812
2021-05-31,7,3,"['AUD', 'CHF', 'JPY']","['CAD', 'NZD', 'GBP']",-0.1409,0.006,-0.194,0.3274,0.0276,-0.2102,-0.181
2021-06-30,7,3,"['NZD', 'AUD', 'JPY']","['CHF', 'CAD', 'EUR']",-0.1282,0.1189,-0.0836,0.2827,-0.3235,-0.2132,-0.1047
2021-07-30,7,3,"['GBP', 'AUD', 'JPY']","['CHF', 'EUR', 'NZD']",-0.0562,0.2344,-0.0323,0.3056,-0.1896,-0.0308,0.0307
2021-08-31,7,3,"['GBP', 'AUD', 'JPY']","['CHF', 'EUR', 'CAD']",-0.0353,0.2864,0.0078,0.3428,-0.0937,-0.0343,0.0853
2021-09-30,7,3,"['CAD', 'JPY', 'AUD']","['NZD', 'EUR', 'GBP']",-0.0182,0.4614,-0.2208,0.2932,0.1622,0.2352,0.0014
2021-10-29,7,3,"['CHF', 'JPY', 'AUD']","['NZD', 'GBP', 'CAD']",0.0165,0.4703,-0.2068,0.4035,0.3569,-0.0208,-0.0955
2021-11-30,7,3,"['CHF', 'AUD', 'JPY']","['NZD', 'CAD', 'EUR']",0.0231,0.3365,-0.3131,0.3862,0.217,0.0209,0.1621
2021-12-31,7,3,"['JPY', 'CHF', 'AUD']","['EUR', 'CAD', 'NZD']",0.0099,0.4463,0.2012,0.2605,0.2671,0.0745,0.247
2022-01-31,7,3,"['CHF', 'JPY', 'AUD']","['CAD', 'EUR', 'GBP']",-0.0462,0.4382,0.2021,0.3451,0.2213,-0.0841,0.0426
2022-02-28,7,3,"['CHF', 'JPY', 'AUD']","['EUR', 'CAD', 'GBP']",-0.0851,0.4366,0.204,0.3254,0.2321,-0.0659,0.0308
2022-03-31,7,3,"['GBP', 'JPY', 'AUD']","['NZD', 'EUR', 'CAD']",-0.0362,0.4006,-0.0715,0.3162,0.1876,0.0398,0.1903
2022-04-29,7,3,"['GBP', 'CHF', 'JPY']","['CAD', 'EUR', 'NZD']",-0.0322,0.188,-0.0014,0.4014,0.2721,-0.1344,0.2552
2022-05-31,7,3,"['NZD', 'CHF', 'JPY']","['EUR', 'CAD', 'AUD']",-0.0549,0.2865,0.3259,0.4191,0.3941,0.0916,0.3166
2022-06-30,7,3,"['JPY', 'GBP', 'AUD']","['CAD', 'EUR', 'NZD']",0.0232,0.2964,0.1264,0.268,0.19,-0.0293,0.2771
2022-07-29,7,3,"['CHF', 'JPY', 'AUD']","['CAD', 'EUR', 'NZD']",0.0599,0.3028,0.0901,0.2682,0.2563,-0.1094,0.239
2022-08-31,7,3,"['GBP', 'JPY', 'AUD']","['CAD', 'NZD', 'CHF']",0.0614,0.3548,0.0348,0.1603,0.0566,-0.1521,0.1128
2022-09-30,7,3,"['AUD', 'NZD', 'JPY']","['EUR', 'CAD', 'CHF']",-0.0517,0.2275,0.2536,0.3374,0.1288,0.1254,0.1647
2022-10-31,7,3,"['NZD', 'AUD', 'JPY']","['EUR', 'CAD', 'GBP']",-0.1124,0.3081,0.2545,0.3764,0.2425,0.1266,0.1846
2022-11-30,7,3,"['AUD', 'JPY', 'CHF']","['EUR', 'CAD', 'NZD']",-0.1808,0.2729,0.1006,0.2851,0.3493,0.0865,0.1617
2022-12-30,7,3,"['CAD', 'JPY', 'AUD']","['NZD', 'EUR', 'GBP']",-0.2007,0.2848,-0.2059,0.2179,0.1384,0.2137,0.0557
2023-01-31,7,3,"['CAD', 'AUD', 'CHF']","['EUR', 'NZD', 'GBP']",-0.1728,0.2562,-0.0665,0.1248,0.2688,0.2234,0.1233
2023-02-28,7,3,"['JPY', 'AUD', 'CAD']","['NZD', 'EUR', 'GBP']",-0.209,0.2008,-0.294,0.1829,0.1668,0.2469,0.1003
2023-03-31,7,3,"['AUD', 'JPY', 'CAD']","['EUR', 'GBP', 'CHF']",-0.198,0.2338,0.2067,0.3185,0.1743,0.3218,0.1205
2023-04-28,7,3,"['AUD', 'CAD', 'JPY']","['EUR', 'GBP', 'CHF']",-0.2192,0.2208,0.0888,0.3735,0.0876,0.2885,-0.0252
2023-05-31,7,3,"['AUD', 'CAD', 'JPY']","['EUR', 'GBP', 'NZD']",-0.2224,0.2725,0.0093,0.3563,0.0202,0.3048,-0.0488
2023-06-30,7,3,"['CHF', 'AUD', 'JPY']","['GBP', 'EUR', 'CAD']",-0.1981,0.2892,0.0242,0.4487,0.1323,0.017,-0.2261
2023-07-31,7,3,"['CHF', 'JPY', 'AUD']","['GBP', 'EUR', 'CAD']",-0.2295,0.3497,0.0258,0.3475,0.1908,-0.0354,-0.2486
2023-08-31,7,3,"['NZD', 'AUD', 'JPY']","['GBP', 'EUR', 'CAD']",-0.2115,0.2811,0.1276,0.386,0.0872,0.0726,-0.259
2023-09-29,7,3,"['NZD', 'JPY', 'AUD']","['EUR', 'GBP', 'CHF']",-0.1407,0.4097,0.2991,0.3829,0.1691,0.1859,-0.0688
2023-10-31,7,3,"['CAD', 'JPY', 'AUD']","['EUR', 'GBP', 'NZD']",-0.1213,0.4268,0.2245,0.3819,0.2547,0.2633,0.0799
2023-11-30,7,3,"['NZD', 'AUD', 'JPY']","['EUR', 'GBP', 'CAD']",-0.182,0.3966,0.3501,0.3981,0.3229,0.322,0.1251
2023-12-29,7,3,"['CAD', 'JPY', 'AUD']","['EUR', 'GBP', 'CHF']",-0.1664,0.3359,0.105,0.2947,0.073,0.1968,-0.0805
2024-01-31,7,3,"['CHF', 'JPY', 'AUD']","['GBP', 'EUR', 'NZD']",-0.1218,0.3341,0.0476,0.2907,0.1068,0.0545,-0.1693
2024-02-29,7,3,"['CHF', 'JPY', 'AUD']","['GBP', 'NZD', 'EUR']",-0.0942,0.3981,-0.1618,0.3954,0.1653,0.0055,-0.2324
2024-03-29,7,3,"['CHF', 'JPY', 'AUD']","['GBP', 'EUR', 'NZD']",-0.0475,0.4816,0.1128,0.4223,0.273,0.2633,-0.1732
2024-04-30,7,3,"['AUD', 'CHF', 'JPY']","['EUR', 'GBP', 'NZD']",0.015,0.4022,0.2057,0.5352,0.4432,0.3372,0.108
2024-05-31,7,3,"['CAD', 'CHF', 'JPY']","['GBP', 'EUR', 'NZD']",-0.0866,0.2577,-0.0356,0.4798,0.442,0.3275,-0.0945
2024-06-28,7,3,"['CHF', 'CAD', 'JPY']","['NZD', 'GBP', 'EUR']",0.013,0.1308,-0.4404,0.5111,0.4163,0.4396,-0.2121
2024-07-31,7,3,"['JPY', 'CHF', 'CAD']","['GBP', 'NZD', 'EUR']",-0.0534,0.039,-0.071,0.3487,0.456,0.5119,-0.4916
2024-08-30,7,3,"['NZD', 'CHF', 'CAD']","['GBP', 'EUR', 'JPY']",-0.1278,0.0935,0.1277,-0.0813,0.3579,0.3716,-0.328
2024-09-30,7,3,"['AUD', 'CAD', 'CHF']","['GBP', 'JPY', 'EUR']",-0.1055,0.0637,0.0264,-0.3178,0.3179,0.3077,-0.3457
2024-10-31,7,3,"['EUR', 'CHF', 'CAD']","['GBP', 'AUD', 'JPY']",0.0438,-0.1481,0.0058,-0.0616,0.449,0.4562,-0.3241
2024-11-29,7,3,"['NZD', 'CHF', 'CAD']","['AUD', 'GBP', 'EUR']",0.0842,-0.1713,0.3086,0.0893,0.4587,0.4776,-0.0905
2024-12-31,7,3,"['AUD', 'CAD', 'NZD']","['GBP', 'JPY', 'EUR']",0.1146,0.3834,0.5428,-0.0115,0.3302,0.5108,-0.1023
2025-01-31,7,3,"['CHF', 'CAD', 'NZD']","['JPY', 'GBP', 'EUR']",0.1076,0.3741,0.5601,0.0044,0.4421,0.4458,0.1048
2025-02-28,7,3,"['CHF', 'CAD', 'NZD']","['JPY', 'GBP', 'EUR']",0.0386,0.2451,0.5946,-0.2916,0.4061,0.4316,-0.0223
2025-03-31,7,3,"['CHF', 'CAD', 'NZD']","['JPY', 'GBP', 'EUR']",-0.0974,0.43,0.5053,-0.4127,0.4385,0.4608,-0.2316
2025-04-30,7,3,"['AUD', 'CHF', 'NZD']","['JPY', 'GBP', 'EUR']",-0.0904,0.2861,0.429,-0.5063,0.3495,0.2691,-0.1141
2025-05-30,7,3,"['CHF', 'CAD', 'NZD']","['JPY', 'GBP', 'EUR']",-0.1045,0.3412,0.4115,-0.435,0.3454,0.3947,-0.1743
2025-06-30,7,3,"['CAD', 'CHF', 'AUD']","['JPY', 'GBP', 'EUR']",-0.1457,0.4804,-0.0626,-0.4202,0.3014,0.2643,-0.1912
2025-07-31,7,3,"['CHF', 'CAD', 'AUD']","['JPY', 'EUR', 'GBP']",-0.1488,0.5035,0.0717,-0.3407,0.3444,0.3501,-0.0029
2025-08-29,7,3,"['CHF', 'CAD', 'AUD']","['JPY', 'EUR', 'NZD']",-0.1461,0.5261,0.115,-0.2364,0.3418,0.4623,0.1426
2025-09-30,7,3,"['AUD', 'NZD', 'CAD']","['JPY', 'EUR', 'GBP']",-0.1331,0.3705,0.3748,-0.2565,0.3196,0.5411,0.0084
2025-10-31,7,3,"['NZD', 'AUD', 'CAD']","['JPY', 'EUR', 'GBP']",-0.1272,0.4263,0.3971,-0.2116,0.3718,0.5383,0.0817
2025-11-28,7,3,"['CHF', 'NZD', 'CAD']","['EUR', 'JPY', 'GBP']",-0.1133,0.4369,0.4858,-0.077,0.4562,0.537,0.2954
2025-12-31,7,3,"['CAD', 'CHF', 'NZD']","['EUR', 'JPY', 'AUD']",-0.1844,0.0995,0.536,-0.0043,0.4981,0.283,0.2079
2026-01-30,7,3,"['JPY', 'CHF', 'NZD']","['EUR', 'AUD', 'CAD']",-0.1437,-0.0284,0.5581,0.1128,0.4463,0.0706,0.072
2026-02-27,7,3,"['GBP', 'NZD', 'CHF']","['AUD', 'EUR', 'CAD']",-0.1721,-0.2117,0.4135,-0.0312,0.4253,-0.1239,0.2321
2026-03-31,7,3,"['GBP', 'CHF', 'NZD']","['AUD', 'EUR', 'CAD']",-0.0121,-0.275,0.4154,0.1914,0.3541,0.0088,0.2446
2026-04-30,7,3,"['JPY', 'CHF', 'NZD']","['AUD', 'EUR', 'GBP']",-0.0523,-0.2353,0.5873,0.2685,0.3635,0.2306,0.1975
2026-05-29,7,3,"['JPY', 'CHF', 'NZD']","['AUD', 'EUR', 'GBP']",-0.0357,-0.1987,0.3739,0.2684,0.3328,0.2312,0.2177
2026-06-30,7,3,"['CHF', 'CAD', 'NZD']","['EUR', 'AUD', 'JPY']",-0.0384,0.0607,0.5309,0.339,0.3783,0.4281,0.3557
2026-07-31,7,3,"['JPY', 'NZD', 'CAD']","['EUR', 'AUD', 'GBP']",0.0884,0.1739,0.4534,0.3779,0.2989,0.4734,0.2424
2026-08-31,7,3,"['JPY', 'CHF', 'CAD']","['EUR', 'AUD', 'GBP']",0.0444,0.1331,0.1601,0.1647,0.1831,0.3688,0.1398
