month_end,n,k,longs,shorts,carry_EUR,carry_GBP,carry_JPY,carry_CHF,mom_EUR,mom_GBP,mom_JPY,mom_CHF,value_EUR,value_GBP,value_JPY,value_CHF,carry_AUD,carry_CAD,carry_SEK,carry_NOK,mom_AUD,mom_CAD,mom_SEK,mom_NOK,value_AUD,value_CAD,value_SEK,value_NOK,carry_ZAR,mom_ZAR,value_ZAR,carry_NZD,mom_NZD,value_NZD,carry_MXN,carry_TRY,carry_PLN,carry_HUF,mom_MXN,mom_TRY,mom_PLN,mom_HUF,value_MXN,value_TRY,value_PLN,value_HUF
2017-04-28,14,5,"['PLN', 'JPY', 'MXN', 'AUD', 'ZAR']","['GBP', 'SEK', 'CHF', 'EUR', 'HUF']",-0.3286,0.3567,0.056,-0.8038,-0.0484,-0.1137,-0.0465,-0.0358,0.0607,0.0384,0.2461,-0.0194,1.78,0.465,-0.69,1.02,-0.0156,-0.0808,-0.0925,-0.0619,0.1404,0.1726,0.1133,0.1194,7.2642,0.0637,0.1433,2.02,-0.0161,-0.0242,6.57,7.25,1.73,0.3004,-0.0869,-0.2132,-0.0159,-0.0504,0.231,0.1933,0.0713,0.0721
2017-05-31,14,5,"['TRY', 'MXN', 'PLN', 'AUD', 'ZAR']","['GBP', 'CHF', 'SEK', 'EUR', 'HUF']",-0.3304,0.3351,0.056,-0.7901,0.0094,-0.111,-0.0015,0.0257,0.0609,0.0488,0.2027,-0.0114,1.77,0.535,-0.63,0.98,0.0262,-0.0308,-0.0417,-0.0075,0.13,0.2026,0.1151,0.1406,7.4118,0.2012,0.1568,1.97,0.0441,0.0052,6.93,7.25,1.73,0.2476,-0.0093,-0.1646,0.0599,0.0286,0.1425,0.1805,0.0614,0.0779
2017-06-30,14,5,"['PLN', 'TRY', 'MXN', 'AUD', 'ZAR']","['CHF', 'GBP', 'SEK', 'EUR', 'JPY']",-0.3295,0.3108,0.056,-0.8977,0.0291,-0.023,-0.0826,0.0191,0.0312,0.0534,0.2443,-0.0172,1.73,0.512,-0.62,0.9,0.0327,-0.0001,0.003,0.0018,0.1272,0.2081,0.0972,0.1441,7.4338,0.1278,0.13,1.98,0.028,-0.0286,7.05,7.25,1.73,0.2168,0.0107,-0.1815,0.0644,0.0526,0.1136,0.1794,0.0144,0.0619
2017-07-31,14,5,"['CAD', 'PLN', 'MXN', 'NOK', 'ZAR']","['CHF', 'GBP', 'EUR', 'NZD', 'JPY']",-0.33,0.2944,0.056,-0.775,0.0578,-0.0023,-0.0751,0.002,0.0169,0.0638,0.2523,-0.0297,1.72,0.565,-0.67,0.87,0.0528,0.0426,0.0595,0.0717,0.1351,0.1841,0.1055,0.1398,7.3423,0.0535,0.1058,1.95,0.0414,-0.0404,7.31,7.25,1.73,0.2498,0.053,-0.1507,0.0829,0.0832,0.0759,0.1807,0.0155,0.0541
2017-08-31,14,5,"['AUD', 'PLN', 'NOK', 'MXN', 'ZAR']","['CHF', 'GBP', 'EUR', 'NZD', 'JPY']",-0.3304,0.2931,0.075,-0.8058,0.0675,-0.0148,-0.0619,0.0252,-0.0198,0.076,0.2688,-0.0356,1.7,0.73,-0.75,0.84,0.0562,0.051,0.0783,0.0745,0.1458,0.1606,0.1007,0.1181,7.3264,0.13,0.1463,1.96,-0.0091,-0.0301,7.38,7.25,1.73,0.5305,0.0506,-0.1432,0.0978,0.0808,0.1049,0.2091,0.0289,0.0572
2017-09-29,14,5,"['AUD', 'TRY', 'ZAR', 'CAD', 'MXN']","['CHF', 'NZD', 'EUR', 'GBP', 'JPY']",-0.3304,0.2931,0.075,-0.8058,0.051,0.0323,-0.0993,0.0038,-0.0198,0.076,0.2688,-0.0356,1.7,0.73,-0.75,0.84,0.0228,0.053,0.052,0.0026,0.1458,0.1606,0.1007,0.1181,7.3264,0.0124,0.1463,1.96,-0.011,-0.0301,7.38,7.25,1.73,0.5305,0.0615,-0.1581,0.0459,0.0389,0.1049,0.2091,0.0289,0.0572
2017-10-31,14,5,"['ZAR', 'PLN', 'TRY', 'MXN', 'CAD']","['CHF', 'EUR', 'NZD', 'JPY', 'HUF']",-0.3294,0.3091,0.056,-0.8452,0.0621,0.0862,-0.0777,-0.0085,-0.0109,0.0759,0.2639,-0.0034,1.72,0.98,-0.71,0.8,0.0069,0.0409,0.0794,0.0125,0.134,0.1606,0.1061,0.1256,7.0973,-0.0462,0.1469,1.95,-0.035,0.0079,7.39,7.25,1.73,0.1354,-0.0158,-0.1826,0.0792,0.0542,0.1326,0.1881,0.0429,0.0723
2017-11-30,14,5,"['TRY', 'CAD', 'ZAR', 'PLN', 'MXN']","['CHF', 'NZD', 'EUR', 'SEK', 'GBP']",-0.3295,0.3819,0.063,-0.9252,0.1235,0.0811,0.0186,0.0336,-0.0011,0.0697,0.2605,0.0078,1.7,0.96,-0.68,0.82,0.0237,0.0413,0.101,0.0243,0.1328,0.1675,0.1033,0.1397,7.2546,0.0276,0.1354,1.94,-0.0349,0.0266,7.4,7.25,1.73,0.0456,0.1026,-0.1228,0.1904,0.1211,0.174,0.2187,0.0494,0.0851
2017-12-29,14,5,"['CAD', 'TRY', 'PLN', 'MXN', 'ZAR']","['CHF', 'NZD', 'EUR', 'GBP', 'SEK']",-0.3295,0.3819,0.063,-0.9252,0.1411,0.0941,0.0382,0.0453,-0.0011,0.0697,0.2605,0.0078,1.7,0.96,-0.68,0.82,0.0833,0.0687,0.1121,0.0535,0.1328,0.1675,0.1033,0.1397,7.2546,0.1097,0.1354,1.94,0.0252,0.0266,7.4,7.25,1.73,0.0456,0.0535,-0.0724,0.2033,0.137,0.174,0.2187,0.0494,0.0851
2018-01-31,14,5,"['NOK', 'PLN', 'TRY', 'ZAR', 'MXN']","['CHF', 'EUR', 'NZD', 'SEK', 'JPY']",-0.3279,0.5187,0.063,-0.8643,0.1496,0.128,0.0328,0.0621,0.0061,0.0585,0.2108,0.0218,1.77,0.96,-0.75,0.83,0.0636,0.0596,0.1096,0.0696,0.1665,0.1743,0.1254,0.1871,7.5358,0.1368,0.1019,1.88,0.0111,0.0519,7.56,7.25,1.72,0.0644,0.1194,0.0042,0.197,0.1493,0.1894,0.2477,0.0359,0.0811
2018-02-28,14,5,"['NOK', 'PLN', 'TRY', 'ZAR', 'MXN']","['CHF', 'EUR', 'NZD', 'SEK', 'GBP']",-0.3285,0.5225,0.068,-0.8715,0.1535,0.1112,0.0606,0.0658,0.0116,0.0382,0.1573,0.0106,1.79,1.164,-0.69,0.84,0.0158,0.0372,0.0907,0.063,0.1562,0.1545,0.1233,0.1721,7.3209,0.1142,0.0376,1.88,0.0048,0.044,7.7,7.25,1.72,0.0391,0.0682,-0.0415,0.1893,0.1327,0.2002,0.2602,0.0181,0.0513
2018-03-30,14,5,"['PLN', 'TRY', 'ZAR', 'NOK', 'MXN']","['CHF', 'EUR', 'SEK', 'GBP', 'CAD']",-0.3285,0.5225,0.068,-0.8715,0.1566,0.1165,0.048,0.0509,0.0116,0.0382,0.1573,0.0106,1.79,1.164,-0.69,0.84,0.0068,0.0325,0.0751,0.0945,0.1562,0.1545,0.1233,0.1721,7.3209,0.1342,0.0376,1.88,0.0335,0.044,7.7,7.25,1.72,0.0391,0.0289,-0.0803,0.163,0.1425,0.2002,0.2602,0.0181,0.0513
2018-04-30,14,5,"['AUD', 'CAD', 'ZAR', 'TRY', 'MXN']","['CHF', 'GBP', 'SEK', 'JPY', 'EUR']",-0.3279,0.6284,0.097,-0.7952,0.1088,0.0634,0.0202,0.0044,0.0002,-0.0024,0.0773,-0.0032,1.93,1.095,-0.66,1.07,0.0059,0.064,0.0123,0.0715,0.1832,0.1703,0.1739,0.1406,7.0625,0.0743,0.0015,1.93,0.0248,0.0533,7.86,7.25,1.7,0.0437,0.0054,-0.125,0.1058,0.106,0.2111,0.2811,0.023,0.0236
2018-05-31,14,5,"['NOK', 'TRY', 'MXN', 'AUD', 'CAD']","['CHF', 'HUF', 'EUR', 'SEK', 'GBP']",-0.3285,0.7563,0.097,-0.8002,0.0403,0.0321,0.0185,-0.0171,-0.0016,-0.0003,0.0617,0.0224,2.06,1.165,-0.66,1.14,0.0184,0.0422,-0.0137,0.0315,0.1922,0.1598,0.1791,0.1425,6.9789,0.0303,0.0239,2.01,-0.0107,0.0733,7.86,7.25,1.7,0.073,-0.0639,-0.2211,0.0077,0.0023,0.2249,0.3027,0.027,0.0361
2018-06-29,14,5,"['CAD', 'TRY', 'MXN', 'AUD', 'NOK']","['CHF', 'HUF', 'EUR', 'SEK', 'GBP']",-0.3285,0.7563,0.097,-0.8002,0.0227,0.0143,0.0152,-0.0328,-0.0016,-0.0003,0.0617,0.0224,2.06,1.165,-0.66,1.14,-0.0368,-0.0132,-0.0581,0.0247,0.1922,0.1598,0.1791,0.1425,6.9789,-0.0465,0.0239,2.01,-0.076,0.0733,7.86,7.25,1.7,0.073,-0.0895,-0.2323,-0.0105,-0.0396,0.2249,0.3027,0.027,0.0361
2018-07-31,14,5,"['NOK', 'CAD', 'ZAR', 'TRY', 'MXN']","['CHF', 'SEK', 'EUR', 'NZD', 'HUF']",-0.322,0.6387,0.078,-0.7905,-0.0111,-0.0059,-0.0132,-0.0232,0.0271,0.0278,0.0695,0.0082,2.07,1.2375,-0.69,1.01,-0.0729,-0.0393,-0.081,-0.0342,0.1152,0.1638,0.162,0.1183,7.0343,-0.0052,-0.0136,2.01,-0.094,0.0377,8.02,16.25,1.7,0.1954,-0.0462,-0.2847,-0.0161,-0.0615,0.2411,0.3055,0.031,0.0869
2018-08-31,14,5,"['PLN', 'NOK', 'CAD', 'TRY', 'MXN']","['CHF', 'ZAR', 'SEK', 'EUR', 'HUF']",-0.3207,0.7462,0.091,-0.7804,-0.0258,0.0015,-0.0088,-0.0095,0.0119,0.0183,0.0494,0.0026,2.02,1.375,-0.67,1.04,-0.0942,-0.0436,-0.132,-0.0753,0.0946,0.1516,0.1574,0.0947,7.0682,-0.1145,0.0019,1.94,-0.0777,0.0524,8.15,16.25,1.7,0.2526,-0.0625,-0.4728,-0.0386,-0.0876,0.1938,0.3125,0.0367,0.0851
2018-09-28,14,5,"['CAD', 'NOK', 'PLN', 'TRY', 'MXN']","['CHF', 'SEK', 'EUR', 'GBP', 'HUF']",-0.3207,0.7462,0.091,-0.7804,-0.0179,-0.0275,-0.0106,-0.0141,0.0119,0.0183,0.0494,0.0026,2.02,1.375,-0.67,1.04,-0.0776,-0.0341,-0.0838,-0.0226,0.0946,0.1516,0.1574,0.0947,7.0682,-0.042,0.0019,1.94,-0.0816,0.0524,8.15,16.25,1.7,0.2526,-0.0249,-0.4117,-0.0105,-0.0528,0.1938,0.3125,0.0367,0.0851
2018-10-31,14,5,"['NOK', 'ZAR', 'TRY', 'MXN', 'CAD']","['CHF', 'HUF', 'EUR', 'SEK', 'PLN']",-0.3189,0.8009,0.05,-0.7803,-0.029,-0.0393,0.0071,-0.0103,0.0119,0.0492,0.0437,-0.022,1.93,1.5175,-0.73,1.09,-0.0753,-0.0202,-0.086,-0.0319,0.1205,0.1493,0.1676,0.0949,7.1442,-0.0434,0.0741,1.9,-0.055,0.0899,8.17,22.5,1.72,0.1624,-0.0564,-0.3218,-0.0521,-0.0691,0.1624,0.4026,0.0338,0.068
2018-11-30,14,5,"['CAD', 'MXN', 'TRY', 'AUD', 'NZD']","['EUR', 'CHF', 'GBP', 'HUF', 'SEK']",-0.3177,0.8062,0.05,-0.8311,-0.0486,-0.0573,-0.0078,-0.0148,0.0283,0.0453,0.0491,0.0032,1.93,1.66,-0.7,1.09,-0.0329,-0.0297,-0.0786,-0.0319,0.1382,0.1363,0.1659,0.0792,7.1939,-0.0102,0.0424,1.89,0.0075,0.1025,8.17,22.5,1.72,0.1366,-0.0859,-0.249,-0.0684,-0.0798,0.1667,0.3399,0.0548,0.0828
2018-12-31,14,5,"['CAD', 'NOK', 'NZD', 'TRY', 'MXN']","['CHF', 'ZAR', 'EUR', 'HUF', 'GBP']",-0.3164,0.8748,0.05,-0.815,-0.0447,-0.0555,0.0283,-0.0074,0.0389,0.0543,0.0335,0.003,1.94,1.7125,-0.73,1.2,-0.0972,-0.0782,-0.0758,-0.0507,0.1055,0.1403,0.1462,0.0843,7.3204,-0.1381,-0.0109,1.98,-0.0538,0.0675,8.37,22.5,1.72,0.1193,0.0016,-0.2823,-0.0708,-0.0761,0.2088,0.2793,0.0545,0.0724
2019-01-31,14,5,"['AUD', 'NZD', 'TRY', 'CAD', 'MXN']","['CHF', 'EUR', 'SEK', 'ZAR', 'PLN']",-0.3119,0.9044,0.05,-0.776,-0.078,-0.0768,0.0032,-0.063,0.0539,0.0835,-0.006,0.0068,2.02,1.66,-0.66,1.28,-0.0977,-0.0626,-0.1285,-0.0858,0.0861,0.1404,0.1397,0.0843,7.4939,-0.1063,-0.0149,1.98,-0.0623,0.0645,8.5,22.5,1.72,0.1281,-0.0262,-0.2748,-0.102,-0.0952,0.2053,0.2587,0.0602,0.0689
2019-02-28,14,5,"['AUD', 'NZD', 'TRY', 'CAD', 'MXN']","['CHF', 'ZAR', 'EUR', 'HUF', 'JPY']",-0.308,0.9182,0.03,-0.8135,-0.0671,-0.0357,-0.0425,-0.0529,0.0567,0.0853,-0.032,0.0034,2.07,1.634,-0.44,1.26,-0.0852,-0.025,-0.1024,-0.077,0.0895,0.117,0.1513,0.0858,7.51,-0.1621,-0.0702,1.91,-0.0536,0.0885,8.62,22.5,1.72,0.1313,-0.0226,-0.2885,-0.0946,-0.0733,0.1651,0.2258,0.0655,0.0566
2019-03-29,14,5,"['AUD', 'TRY', 'NZD', 'CAD', 'MXN']","['HUF', 'EUR', 'ZAR', 'CHF', 'JPY']",-0.308,0.9182,0.03,-0.8135,-0.0897,-0.07,-0.0412,-0.0412,0.0567,0.0853,-0.032,0.0034,2.07,1.634,-0.44,1.26,-0.0761,-0.034,-0.1025,-0.0893,0.0895,0.117,0.1513,0.0858,7.51,-0.184,-0.0702,1.91,-0.0601,0.0885,8.62,22.5,1.72,0.1313,-0.0643,-0.291,-0.1094,-0.114,0.1651,0.2258,0.0655,0.0566
2019-04-30,14,5,"['AUD', 'NZD', 'CAD', 'TRY', 'MXN']","['HUF', 'ZAR', 'EUR', 'CHF', 'JPY']",-0.3092,0.84,0.05,-0.7566,-0.0717,-0.0532,-0.0187,-0.0279,0.0798,0.0639,0.0135,0.0265,1.83,1.66,-0.4,1.34,-0.0641,-0.0416,-0.0789,-0.0719,0.1231,0.1055,0.1735,0.1024,7.043,-0.1299,-0.016,1.88,-0.0548,0.1043,8.52,22.5,1.72,0.1297,-0.0119,-0.3196,-0.0822,-0.1013,0.1719,0.2423,0.0718,0.0172
2019-05-31,14,5,"['NZD', 'PLN', 'CAD', 'TRY', 'MXN']","['CHF', 'ZAR', 'HUF', 'EUR', 'SEK']",-0.3105,0.82,0.05,-0.7475,-0.0448,-0.0495,0.0046,-0.0157,0.0736,0.077,0.0325,0.0284,1.68,1.675,-0.3995,1.4,-0.0828,-0.0424,-0.0717,-0.066,0.1381,0.1149,0.1548,0.099,7.1035,-0.1289,-0.0184,1.81,-0.067,0.1207,8.5,22.5,1.72,0.1374,0.0149,-0.2241,-0.0375,-0.0599,0.1667,0.304,0.0643,0.0408
2019-06-28,14,5,"['PLN', 'CAD', 'TRY', 'NZD', 'MXN']","['EUR', 'CHF', 'GBP', 'HUF', 'NOK']",-0.3105,0.82,0.05,-0.7475,-0.0268,-0.0389,0.0257,0.0146,0.0736,0.077,0.0325,0.0284,1.68,1.675,-0.3995,1.4,-0.052,0.0033,-0.0364,-0.0458,0.1381,0.1149,0.1548,0.099,7.1035,-0.0253,-0.0184,1.81,-0.0083,0.1207,8.5,22.5,1.72,0.1374,0.0364,-0.208,0.0022,-0.009,0.1667,0.304,0.0643,0.0408
2019-07-31,14,5,"['PLN', 'NZD', 'TRY', 'CAD', 'MXN']","['SEK', 'CHF', 'HUF', 'EUR', 'ZAR']",-0.3289,0.78,0.049,-0.7806,-0.0528,-0.0736,0.0277,-0.0038,0.046,0.1167,0.0004,0.0003,1.29,1.665,-0.3994,1.51,-0.0774,-0.0134,-0.0903,-0.0791,0.1571,0.1207,0.152,0.101,7.1063,-0.0768,-0.0002,1.6,-0.0369,0.1289,8.52,22.5,1.72,0.2505,-0.0253,-0.1185,-0.0556,-0.0692,0.1812,0.3136,0.0531,0.0358
2019-08-30,14,5,"['AUD', 'NZD', 'CAD', 'MXN', 'TRY']","['HUF', 'CHF', 'EUR', 'SEK', 'NOK']",-0.3289,0.78,0.049,-0.7806,-0.0527,-0.0615,0.0454,-0.0214,0.046,0.1167,0.0004,0.0003,1.29,1.665,-0.3994,1.51,-0.0634,-0.0202,-0.0687,-0.0806,0.1571,0.1207,0.152,0.101,7.1063,-0.0333,-0.0002,1.6,-0.0469,0.1289,8.52,22.5,1.72,0.2505,-0.0485,0.123,-0.0688,-0.0657,0.1812,0.3136,0.0531,0.0358
2019-09-30,14,5,"['AUD', 'NZD', 'CAD', 'MXN', 'TRY']","['HUF', 'EUR', 'CHF', 'SEK', 'JPY']",-0.4077,0.76,0.009,-0.8075,-0.0607,-0.0568,0.0522,-0.0158,0.0358,0.1406,-0.0372,-0.0232,0.98,1.635,-0.4278,1.61,-0.0658,-0.0253,-0.0967,-0.1049,0.1663,0.1057,0.1444,0.1163,6.9938,-0.0656,0.0384,1.25,-0.054,0.1235,8.33,18.25,1.72,0.2698,-0.0517,0.072,-0.0801,-0.0931,0.1878,0.2673,0.0499,0.0195
2019-10-31,14,5,"['CAD', 'GBP', 'PLN', 'TRY', 'MXN']","['EUR', 'HUF', 'CHF', 'SEK', 'JPY']",-0.4176,0.77,0.009,-0.7913,-0.014,0.0134,0.045,0.0219,0.0302,0.117,-0.0595,-0.0231,0.98,1.6275,-0.4094,1.7,-0.0269,-0.0008,-0.0505,-0.0826,0.1468,0.1063,0.1338,0.116,6.8575,-0.022,-0.0011,1.15,-0.017,0.1153,8.11,15.0,1.72,0.1923,0.0562,-0.022,0.0044,-0.0261,0.1832,0.2617,0.047,0.0312
2019-11-29,14,5,"['PLN', 'CAD', 'GBP', 'TRY', 'MXN']","['CHF', 'EUR', 'HUF', 'JPY', 'NZD']",-0.4176,0.77,0.009,-0.7913,-0.0266,0.0135,0.0363,-0.0013,0.0302,0.117,-0.0595,-0.0231,0.98,1.6275,-0.4094,1.7,-0.0755,0.0006,-0.0501,-0.0678,0.1468,0.1063,0.1338,0.116,6.8575,-0.0541,-0.0011,1.15,-0.0668,0.1153,8.11,15.0,1.72,0.1923,0.0437,-0.0923,-0.0311,-0.0585,0.1832,0.2617,0.047,0.0312
2019-12-31,14,5,"['NZD', 'ZAR', 'TRY', 'CAD', 'MXN']","['EUR', 'CHF', 'JPY', 'HUF', 'SEK']",-0.4013,0.79,0.018,-0.7056,-0.0223,0.0393,0.0086,0.0149,0.0346,0.08,-0.1066,-0.008,0.91,1.6625,-0.4717,1.85,-0.0045,0.0499,-0.0545,-0.0158,0.1321,0.096,0.1276,0.1023,7.0005,0.0258,0.022,1.18,0.002,0.1042,7.7,12.5,1.71,0.172,0.0374,-0.1101,-0.013,-0.05,0.169,0.288,0.026,0.046
2020-01-31,14,5,"['NZD', 'GBP', 'CAD', 'TRY', 'MXN']","['HUF', 'JPY', 'ZAR', 'EUR', 'CHF']",-0.3947,0.79,0.021,-0.7367,-0.0309,0.0074,0.0046,0.0317,0.0387,0.0763,-0.1139,-0.0145,0.9,1.6575,-0.455,1.85,-0.0803,-0.0083,-0.0603,-0.0837,0.0946,0.0813,0.1015,0.0515,7.1267,-0.117,-0.0214,1.22,-0.0647,0.0866,7.56,10.5,1.71,0.1535,0.0138,-0.1338,-0.0386,-0.0928,0.1181,0.2934,0.0162,0.0203
2020-02-28,14,5,"['NZD', 'AUD', 'CAD', 'TRY', 'MXN']","['HUF', 'ZAR', 'JPY', 'CHF', 'EUR']",-0.3947,0.79,0.021,-0.7367,-0.0304,-0.0337,0.0308,0.0334,0.0387,0.0763,-0.1139,-0.0145,0.9,1.6575,-0.455,1.85,-0.0835,-0.0176,-0.0376,-0.0886,0.0946,0.0813,0.1015,0.0515,7.1267,-0.1016,-0.0214,1.22,-0.0839,0.0866,7.56,10.5,1.71,0.1535,-0.0165,-0.1428,-0.0366,-0.0925,0.1181,0.2934,0.0162,0.0203
2020-03-31,14,5,"['MXN', 'SEK', 'NZD', 'GBP', 'TRY']","['EUR', 'HUF', 'JPY', 'ZAR', 'PLN']",-0.4088,0.75,0.021,-0.7164,-0.0171,-0.0481,0.0311,0.035,-0.0018,0.0996,-0.0783,0.0552,0.89,1.6325,-0.1499,1.75,-0.1349,-0.0516,-0.0613,-0.1726,0.0901,0.0271,0.0911,0.0825,6.334,-0.1871,0.0296,1.18,-0.1257,0.0901,7.3,9.25,1.71,0.4435,-0.1823,-0.1568,-0.0725,-0.126,0.0849,0.2996,-0.001,0.035
2020-04-30,14,5,"['NOK', 'GBP', 'AUD', 'MXN', 'TRY']","['HUF', 'EUR', 'JPY', 'CHF', 'ZAR']",-0.4166,0.53,0.006,-0.675,-0.0241,-0.0352,0.0384,0.0545,-0.0662,0.1365,-0.1265,0.0088,0.53,0.6725,-0.1529,1.39,-0.0787,-0.0403,-0.0276,-0.1582,0.1528,0.0684,0.1057,0.1382,6.0904,-0.229,0.1022,0.71,-0.0801,0.1338,6.98,8.25,1.17,0.4876,-0.2183,-0.1466,-0.0792,-0.1042,0.2132,0.3032,0.0039,0.0328
2020-05-29,14,5,"['GBP', 'NOK', 'AUD', 'MXN', 'TRY']","['EUR', 'HUF', 'JPY', 'CHF', 'ZAR']",-0.4166,0.53,0.006,-0.675,-0.0057,-0.0221,0.0042,0.0412,-0.0662,0.1365,-0.1265,0.0088,0.53,0.6725,-0.1529,1.39,-0.0385,-0.0185,0.0076,-0.0989,0.1528,0.0684,0.1057,0.1382,6.0904,-0.1687,0.1022,0.71,-0.0509,0.1338,6.98,8.25,1.17,0.4876,-0.1151,-0.1434,-0.043,-0.0694,0.2132,0.3032,0.0039,0.0328
2020-06-30,14,5,"['NOK', 'ZAR', 'MXN', 'GBP', 'TRY']","['EUR', 'JPY', 'CHF', 'PLN', 'CAD']",-0.272,0.33,-0.042,-0.6633,-0.0122,-0.0243,-0.0006,0.0307,-0.0613,0.1338,-0.161,0.0314,0.1,0.235,-0.1393,0.3,-0.0173,-0.0356,-0.0039,-0.1133,0.1221,0.0878,0.0725,0.1429,4.158,-0.188,0.1718,0.26,-0.0399,0.103,5.93,6.75,0.28,0.9251,-0.1652,-0.1548,-0.0566,-0.1,0.2245,0.3188,0.0358,0.0445
2020-07-31,14,5,"['ZAR', 'SEK', 'MXN', 'TRY', 'GBP']","['JPY', 'EUR', 'CAD', 'CHF', 'PLN']",-0.376,0.19,-0.042,-0.6658,0.0639,0.0767,0.0279,0.0882,-0.0615,0.1476,-0.1596,0.0398,0.1,0.1925,-0.0847,0.34,0.0436,-0.0161,0.1008,-0.0267,0.0695,0.0528,0.0617,0.0888,4.1012,-0.16,0.1164,0.28,0.012,0.0271,5.64,6.75,0.26,0.8917,-0.1403,-0.2004,0.0328,0.0077,0.1816,0.3011,-0.007,0.0179
2020-08-31,14,5,"['SEK', 'NOK', 'MXN', 'TRY', 'GBP']","['JPY', 'EUR', 'CHF', 'NZD', 'CAD']",-0.4441,0.1,-0.065,-0.6907,0.0861,0.0987,0.0026,0.0951,-0.0795,0.1573,-0.1441,0.0233,0.1,0.18,-0.0845,0.32,0.0951,0.021,0.1356,0.0452,0.0246,0.0259,0.0315,0.0528,3.9459,-0.1038,0.107,0.3,0.0671,-0.0197,5.2,6.75,0.23,0.6929,-0.0848,-0.2078,0.0812,0.0122,0.17,0.3232,-0.0088,0.0127
2020-09-30,14,5,"['ZAR', 'SEK', 'GBP', 'MXN', 'TRY']","['JPY', 'EUR', 'CAD', 'PLN', 'CHF']",-0.4797,0.07,-0.065,-0.7068,0.0756,0.051,0.0247,0.0833,-0.0623,0.1527,-0.1175,0.0027,0.1,0.1575,-0.1192,0.25,0.0614,-0.0049,0.0996,-0.0244,0.0042,0.0006,0.018,0.0269,3.6924,-0.0955,0.1175,0.29,0.0574,-0.0113,4.95,6.75,0.23,0.6047,-0.1062,-0.2689,0.0374,-0.009,0.1433,0.3368,-0.0327,0.0021
2020-10-30,14,5,"['GBP', 'ZAR', 'SEK', 'MXN', 'TRY']","['EUR', 'JPY', 'PLN', 'CAD', 'CHF']",-0.4797,0.07,-0.065,-0.7068,0.044,0.0009,0.032,0.0757,-0.0623,0.1527,-0.1175,0.0027,0.1,0.1575,-0.1192,0.25,0.0197,-0.0115,0.0847,-0.0363,0.0042,0.0006,0.018,0.0269,3.6924,-0.0696,0.1175,0.29,0.0314,-0.0113,4.95,6.75,0.23,0.6047,-0.092,-0.3183,-0.0345,-0.0645,0.1433,0.3368,-0.0327,0.0021
2020-11-30,14,5,"['NZD', 'SEK', 'MXN', 'NOK', 'TRY']","['EUR', 'JPY', 'CHF', 'CAD', 'PLN']",-0.5091,0.05,-0.055,-0.6982,0.0834,0.0316,0.0498,0.1011,-0.0504,0.14,-0.0794,-0.0008,0.07,0.1,-0.1285,0.33,0.0883,0.0223,0.1175,0.0377,0.0081,0.0077,0.0521,0.054,3.4707,-0.0504,0.0346,0.27,0.093,0.0044,4.53,8.75,0.22,0.7505,-0.0304,-0.2657,0.0433,0.0093,0.1129,0.3709,-0.0131,0.0428
2020-12-31,14,5,"['SEK', 'GBP', 'MXN', 'NOK', 'TRY']","['JPY', 'EUR', 'ZAR', 'PLN', 'CAD']",-0.5209,0.04,-0.055,-0.73,0.0896,0.0308,0.052,0.0931,-0.0749,0.1513,-0.0857,-0.0035,0.02,0.1075,-0.1245,0.36,0.0967,0.0207,0.1385,0.0237,0.0052,-0.0062,0.0296,0.0433,3.5916,-0.0476,-0.0368,0.27,0.0677,-0.026,4.49,13.5,0.22,0.7426,-0.0467,-0.2003,0.017,-0.0062,0.0899,0.3984,-0.0332,0.0297
2021-01-29,14,5,"['NZD', 'SEK', 'MXN', 'TRY', 'NOK']","['JPY', 'EUR', 'CHF', 'ZAR', 'CAD']",-0.5209,0.04,-0.055,-0.73,0.0937,0.038,0.0349,0.0816,-0.0749,0.1513,-0.0857,-0.0035,0.02,0.1075,-0.1245,0.36,0.143,0.0361,0.151,0.0758,0.0052,-0.0062,0.0296,0.0433,3.5916,-0.0093,-0.0368,0.27,0.111,-0.026,4.49,13.5,0.22,0.7426,-0.0849,-0.1823,0.0392,0.0341,0.0899,0.3984,-0.0332,0.0297
2021-02-26,14,5,"['MXN', 'NZD', 'NOK', 'GBP', 'TRY']","['JPY', 'EUR', 'CHF', 'CAD', 'ZAR']",-0.5381,0.03,-0.055,-0.7427,0.0948,0.087,0.0138,0.0621,-0.065,0.1397,-0.0571,0.0035,0.02,0.106,-0.1825,0.49,0.1841,0.052,0.1378,0.0837,0.0009,-0.0471,0.0341,0.0062,3.7604,0.0357,-0.127,0.26,0.1578,-0.0129,4.48,15.5,0.21,0.7764,-0.0603,-0.1605,0.0486,0.0187,0.0623,0.3729,-0.0428,0.0202
2021-03-31,14,5,"['GBP', 'HUF', 'TRY', 'NOK', 'MXN']","['CHF', 'EUR', 'PLN', 'JPY', 'CAD']",-0.5411,0.05,-0.055,-0.7324,0.0636,0.1112,-0.0293,0.0187,-0.0338,0.073,0.0259,0.0195,0.01,0.0825,-0.1313,0.45,0.2372,0.1204,0.1344,0.2198,-0.0435,-0.0588,0.0417,-0.0058,3.77,0.2066,-0.1672,0.28,0.1736,-0.0428,4.33,15.5,0.21,0.8216,0.163,-0.1978,0.0475,0.0608,0.0046,0.3159,-0.053,0.0448
