month_end,n,k,longs,shorts,value_EUR,value_GBP,value_JPY,value_CHF,value_AUD,value_CAD,value_SEK,value_NOK,value_ZAR,value_NZD,value_MXN,value_TRY,value_PLN,value_HUF
2021-10-29,14,4,"['SEK', 'NOK', 'JPY', 'TRY']","['GBP', 'MXN', 'ZAR', 'PLN']",-0.0249,-0.0566,0.1575,0.0282,0.0465,-0.0169,0.0476,0.0511,-0.0478,0.0071,-0.0485,0.3735,-0.029,0.0124
2021-11-30,14,4,"['AUD', 'HUF', 'JPY', 'TRY']","['GBP', 'CAD', 'MXN', 'ZAR']",-0.0193,-0.1149,0.1767,0.0305,0.0432,-0.0455,0.0178,0.0401,-0.0393,-0.0076,-0.044,0.3973,-0.029,0.0522
2021-12-31,14,4,"['AUD', 'HUF', 'JPY', 'TRY']","['GBP', 'MXN', 'CAD', 'PLN']",-0.0222,-0.08,0.1594,0.0291,0.0575,-0.0452,0.0049,0.0496,0.0203,0.0097,-0.078,0.439,-0.037,0.0589
2022-01-31,14,4,"['HUF', 'AUD', 'JPY', 'TRY']","['MXN', 'PLN', 'GBP', 'EUR']",-0.0292,-0.0541,0.1038,0.0141,0.0588,-0.0119,0.0297,0.053,0.0536,0.0378,-0.0903,0.4798,-0.0621,0.0553
2022-02-28,14,4,"['AUD', 'SEK', 'JPY', 'TRY']","['MXN', 'GBP', 'PLN', 'EUR']",-0.0247,-0.0808,0.1155,0.029,0.0647,-0.0123,0.07,0.0595,0.0605,0.0526,-0.1447,0.3941,-0.0595,0.0482
2022-03-31,14,4,"['AUD', 'SEK', 'JPY', 'TRY']","['MXN', 'GBP', 'PLN', 'EUR']",-0.0341,-0.0663,0.1295,0.0391,0.0862,-0.0037,0.0876,0.0688,0.0744,0.0691,-0.0914,0.388,-0.0381,0.0388
2022-04-29,14,4,"['AUD', 'SEK', 'JPY', 'TRY']","['MXN', 'GBP', 'PLN', 'EUR']",-0.0341,-0.0663,0.1295,0.0391,0.0862,-0.0037,0.0876,0.0688,0.0744,0.0691,-0.0914,0.388,-0.0381,0.0388
2022-05-31,14,4,"['SEK', 'HUF', 'JPY', 'TRY']","['GBP', 'CAD', 'MXN', 'PLN']",-0.012,-0.0594,0.212,0.0333,0.0133,-0.057,0.0671,0.0096,0.0144,-0.0006,-0.0401,0.36,-0.0217,0.0795
2022-06-30,14,4,"['SEK', 'HUF', 'JPY', 'TRY']","['CAD', 'MXN', 'GBP', 'PLN']",0.0018,-0.0339,0.1885,0.0456,0.0123,-0.0766,0.0767,0.0548,0.0491,0.0174,-0.0599,0.3794,-0.0155,0.1069
2022-07-29,14,4,"['SEK', 'HUF', 'JPY', 'TRY']","['CAD', 'MXN', 'GBP', 'PLN']",0.0018,-0.0339,0.1885,0.0456,0.0123,-0.0766,0.0767,0.0548,0.0491,0.0174,-0.0599,0.3794,-0.0155,0.1069
2022-08-31,14,4,"['SEK', 'HUF', 'JPY', 'TRY']","['GBP', 'CAD', 'MXN', 'CHF']",0.0397,-0.0474,0.2102,0.0127,0.0508,-0.0167,0.1155,0.0741,0.0638,0.0599,-0.0023,0.3823,0.0138,0.1555
2022-09-30,14,4,"['SEK', 'HUF', 'JPY', 'TRY']","['GBP', 'MXN', 'CHF', 'CAD']",0.0551,-0.0697,0.2058,-0.0267,0.0323,-0.0153,0.1066,0.0569,0.0313,0.0243,-0.0348,0.394,-0.0029,0.1517
2022-10-31,14,4,"['HUF', 'SEK', 'JPY', 'TRY']","['MXN', 'CHF', 'GBP', 'PLN']",0.048,-0.012,0.2163,-0.0305,0.0425,0.0258,0.1226,0.079,0.0587,0.031,-0.0662,0.3767,-0.0103,0.112
2022-11-30,14,4,"['HUF', 'SEK', 'JPY', 'TRY']","['MXN', 'GBP', 'CHF', 'PLN']",0.0259,-0.0329,0.214,-0.021,0.0604,0.0273,0.1272,0.088,0.0496,0.0333,-0.1305,0.3403,-0.0098,0.1224
2022-12-30,14,4,"['HUF', 'SEK', 'JPY', 'TRY']","['MXN', 'GBP', 'CHF', 'PLN']",0.0259,-0.0329,0.214,-0.021,0.0604,0.0273,0.1272,0.088,0.0496,0.0333,-0.1305,0.3403,-0.0098,0.1224
2023-01-31,14,4,"['SEK', 'ZAR', 'JPY', 'TRY']","['MXN', 'NZD', 'GBP', 'CHF']",0.0127,-0.0463,0.1724,-0.0418,0.0136,0.0263,0.0686,0.0447,0.0815,-0.05,-0.1392,0.3318,-0.0398,0.0458
2023-02-28,14,4,"['SEK', 'ZAR', 'JPY', 'TRY']","['MXN', 'PLN', 'CHF', 'GBP']",0.02,-0.0175,0.1578,-0.0287,0.022,0.0459,0.1089,0.0886,0.1399,-0.0161,-0.1614,0.3092,-0.0364,0.0238
2023-03-31,14,4,"['NOK', 'JPY', 'ZAR', 'TRY']","['MXN', 'PLN', 'CHF', 'GBP']",0.0187,-0.0167,0.1866,-0.0169,-0.0054,0.0294,0.0954,0.1158,0.1914,-0.0127,-0.1812,0.2825,-0.0372,-0.0152
2023-04-28,14,4,"['NOK', 'JPY', 'ZAR', 'TRY']","['MXN', 'PLN', 'CHF', 'GBP']",0.0187,-0.0167,0.1866,-0.0169,-0.0054,0.0294,0.0954,0.1158,0.1914,-0.0127,-0.1812,0.2825,-0.0372,-0.0152
2023-05-31,14,4,"['NOK', 'JPY', 'ZAR', 'TRY']","['MXN', 'PLN', 'HUF', 'CHF']",0.0117,-0.0342,0.1847,-0.0567,0.0057,0.0204,0.0624,0.1496,0.1933,-0.0065,-0.1993,0.245,-0.095,-0.0572
2023-06-30,14,4,"['NOK', 'JPY', 'ZAR', 'TRY']","['MXN', 'PLN', 'HUF', 'CHF']",0.0069,-0.0693,0.1978,-0.0698,-0.003,0.0159,0.0574,0.1581,0.2111,-0.043,-0.2957,0.2231,-0.1523,-0.0785
2023-07-31,14,4,"['ZAR', 'NOK', 'JPY', 'TRY']","['MXN', 'PLN', 'HUF', 'GBP']",-0.0034,-0.0968,0.2187,-0.0542,-0.0195,-0.0168,0.0779,0.1605,0.1543,-0.0314,-0.3781,0.3196,-0.1844,-0.1081
2023-08-31,14,4,"['NOK', 'ZAR', 'JPY', 'TRY']","['MXN', 'PLN', 'GBP', 'HUF']",-0.0046,-0.1028,0.2207,-0.0725,-0.0159,-0.0155,0.078,0.1368,0.1414,-0.0521,-0.3004,0.3276,-0.1956,-0.089
2023-09-29,14,4,"['NOK', 'ZAR', 'JPY', 'TRY']","['MXN', 'PLN', 'GBP', 'HUF']",-0.0046,-0.1028,0.2207,-0.0725,-0.0159,-0.0155,0.078,0.1368,0.1414,-0.0521,-0.3004,0.3276,-0.1956,-0.089
2023-10-31,14,4,"['ZAR', 'SEK', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'HUF']",0.013,-0.087,0.2454,-0.0352,-0.0129,0.0035,0.089,0.1497,0.0748,-0.0513,-0.2788,0.0585,-0.1234,-0.0648
2023-11-30,14,4,"['ZAR', 'TRY', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'HUF']",0.0071,-0.0702,0.2438,-0.0573,-0.0138,0.0182,0.0712,0.1645,0.0917,-0.0573,-0.2338,0.155,-0.15,-0.0612
2023-12-29,14,4,"['ZAR', 'TRY', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'HUF']",0.0071,-0.0702,0.2438,-0.0573,-0.0138,0.0182,0.0712,0.1645,0.0917,-0.0573,-0.2338,0.155,-0.15,-0.0612
2024-01-31,14,4,"['ZAR', 'NOK', 'TRY', 'JPY']","['MXN', 'PLN', 'GBP', 'HUF']",-0.0016,-0.101,0.2385,-0.0653,-0.0352,-0.0192,0.0359,0.1261,0.1148,-0.0396,-0.3303,0.2304,-0.2076,-0.0714
2024-02-29,14,4,"['NOK', 'ZAR', 'TRY', 'JPY']","['MXN', 'PLN', 'GBP', 'CHF']",-0.0136,-0.0933,0.2628,-0.0791,-0.0491,-0.0145,0.0384,0.1126,0.1357,-0.0536,-0.2969,0.2033,-0.2062,-0.0641
2024-03-29,14,4,"['NOK', 'ZAR', 'TRY', 'JPY']","['MXN', 'PLN', 'GBP', 'CHF']",-0.0136,-0.0933,0.2628,-0.0791,-0.0491,-0.0145,0.0384,0.1126,0.1357,-0.0536,-0.2969,0.2033,-0.2062,-0.0641
2024-04-30,14,4,"['ZAR', 'NOK', 'TRY', 'JPY']","['MXN', 'PLN', 'GBP', 'AUD']",-0.0284,-0.0758,0.2574,-0.0526,-0.0585,-0.0045,0.0173,0.1305,0.1016,-0.0357,-0.327,0.1825,-0.2343,-0.0255
2024-05-31,14,4,"['ZAR', 'TRY', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'AUD']",-0.0263,-0.0776,0.2648,-0.0458,-0.058,-0.003,0.0456,0.1455,0.1129,-0.0419,-0.3217,0.1276,-0.2335,-0.0481
2024-06-28,14,4,"['ZAR', 'TRY', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'AUD']",-0.0263,-0.0776,0.2648,-0.0458,-0.058,-0.003,0.0456,0.1455,0.1129,-0.0419,-0.3217,0.1276,-0.2335,-0.0481
2024-07-31,14,4,"['ZAR', 'TRY', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'AUD']",-0.0163,-0.1229,0.3089,-0.0397,-0.0992,0.0039,0.0133,0.1206,0.0714,-0.0797,-0.2393,0.0976,-0.2096,-0.0365
2024-08-30,14,4,"['ZAR', 'TRY', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'AUD']",-0.0163,-0.1229,0.3089,-0.0397,-0.0992,0.0039,0.0133,0.1206,0.0714,-0.0797,-0.2393,0.0976,-0.2096,-0.0365
2024-09-30,14,4,"['ZAR', 'NOK', 'TRY', 'JPY']","['PLN', 'MXN', 'GBP', 'AUD']",-0.023,-0.1462,0.2875,-0.0367,-0.0851,0.0193,0.0251,0.1324,0.0503,-0.0598,-0.1868,0.1551,-0.2599,-0.0544
2024-10-31,14,4,"['ZAR', 'NOK', 'TRY', 'JPY']","['PLN', 'MXN', 'GBP', 'NZD']",-0.0272,-0.1344,0.2737,-0.0459,-0.0835,0.0164,0.0182,0.1338,0.0605,-0.0859,-0.1416,0.1507,-0.2737,-0.0742
2024-11-29,14,4,"['ZAR', 'NOK', 'TRY', 'JPY']","['PLN', 'MXN', 'GBP', 'NZD']",-0.0272,-0.1344,0.2737,-0.0459,-0.0835,0.0164,0.0182,0.1338,0.0605,-0.0859,-0.1416,0.1507,-0.2737,-0.0742
2024-12-31,14,4,"['ZAR', 'TRY', 'NOK', 'JPY']","['PLN', 'MXN', 'GBP', 'AUD']",-0.0267,-0.0995,0.2785,-0.0555,-0.0846,0.0224,0.0405,0.108,0.0426,-0.0693,-0.11,0.0911,-0.2389,-0.0355
2025-01-31,14,4,"['TRY', 'ZAR', 'NOK', 'JPY']","['PLN', 'MXN', 'GBP', 'AUD']",-0.0203,-0.0925,0.2663,-0.0449,-0.0523,0.0444,0.0568,0.1172,0.0711,-0.0216,-0.1096,0.0692,-0.2391,-0.0183
2025-02-28,14,4,"['CAD', 'ZAR', 'NOK', 'JPY']","['PLN', 'MXN', 'GBP', 'AUD']",-0.029,-0.0793,0.2625,-0.0211,-0.0518,0.0569,0.0362,0.1269,0.0867,-0.012,-0.0798,0.0286,-0.2392,-0.0348
2025-03-31,14,4,"['CAD', 'ZAR', 'NOK', 'JPY']","['PLN', 'GBP', 'AUD', 'HUF']",-0.033,-0.0817,0.2495,-0.0145,-0.0814,0.0396,0.0152,0.0924,0.0544,-0.0335,-0.0708,0.0297,-0.2648,-0.0713
2025-04-30,14,4,"['CAD', 'CHF', 'TRY', 'JPY']","['PLN', 'MXN', 'AUD', 'GBP']",-0.017,-0.139,0.2719,0.0153,-0.1435,0.009,-0.0221,-0.0004,-0.0307,-0.0701,-0.2704,0.0316,-0.2969,-0.0925
2025-05-30,14,4,"['CAD', 'CHF', 'TRY', 'JPY']","['PLN', 'MXN', 'AUD', 'GBP']",-0.017,-0.139,0.2719,0.0153,-0.1435,0.009,-0.0221,-0.0004,-0.0307,-0.0701,-0.2704,0.0316,-0.2969,-0.0925
2025-06-30,14,4,"['CAD', 'TRY', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'HUF']",-0.0293,-0.1443,0.2772,-0.0148,-0.0936,-0.0057,-0.0067,0.0171,-0.1033,-0.0734,-0.3607,0.0123,-0.3139,-0.107
2025-07-31,14,4,"['SEK', 'TRY', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'HUF']",-0.029,-0.1548,0.2675,-0.0272,-0.0527,0.0127,0.016,0.0383,-0.0617,-0.0442,-0.3226,0.032,-0.2789,-0.0998
2025-08-29,14,4,"['SEK', 'TRY', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'HUF']",-0.029,-0.1548,0.2675,-0.0272,-0.0527,0.0127,0.016,0.0383,-0.0617,-0.0442,-0.3226,0.032,-0.2789,-0.0998
2025-09-30,14,4,"['CAD', 'SEK', 'NOK', 'JPY']","['MXN', 'PLN', 'GBP', 'HUF']",-0.0232,-0.1223,0.277,-0.0178,-0.0234,0.0283,0.0587,0.0827,-0.0947,-0.027,-0.3509,-0.0512,-0.2575,-0.0979
2025-10-31,14,4,"['CAD', 'SEK', 'NOK', 'JPY']","['MXN', 'PLN', 'HUF', 'GBP']",-0.0259,-0.1274,0.2798,-0.0246,-0.0317,0.0303,0.0336,0.0498,-0.0777,-0.0128,-0.3344,-0.0951,-0.28,-0.1551
2025-11-28,14,4,"['CAD', 'SEK', 'NOK', 'JPY']","['MXN', 'PLN', 'HUF', 'GBP']",-0.0259,-0.1274,0.2798,-0.0246,-0.0317,0.0303,0.0336,0.0498,-0.0777,-0.0128,-0.3344,-0.0951,-0.28,-0.1551
2025-12-31,14,4,"['CAD', 'NOK', 'SEK', 'JPY']","['PLN', 'MXN', 'HUF', 'TRY']",-0.0277,-0.0998,0.2931,-0.0294,-0.0365,0.0454,0.0513,0.0474,-0.0321,0.0301,-0.2872,-0.1422,-0.2951,-0.1786
2026-01-30,12,3,"['CAD', 'SEK', 'JPY']","['PLN', 'MXN', 'TRY']",-0.0277,-0.0998,0.2931,-0.0294,-0.0365,0.0454,0.0513,,-0.0321,0.0301,-0.2872,-0.1422,-0.2951,
2026-02-27,12,3,"['CAD', 'SEK', 'JPY']","['PLN', 'MXN', 'GBP']",-0.0225,-0.1185,0.2955,-0.0266,-0.0335,0.0415,0.0548,,-0.0222,0.0322,-0.2893,-0.0999,-0.2918,
2026-03-31,12,3,"['NZD', 'CAD', 'JPY']","['MXN', 'PLN', 'GBP']",-0.0296,-0.0921,0.2937,-0.0647,-0.0662,0.0504,0.0247,,-0.0546,0.0254,-0.3627,-0.031,-0.299,
2026-04-30,12,3,"['SEK', 'CAD', 'JPY']","['MXN', 'PLN', 'TRY']",-0.023,-0.0742,0.2865,-0.0824,-0.0651,0.0619,0.0426,,-0.0191,0.0373,-0.3506,-0.1146,-0.3036,
2026-05-29,12,3,"['SEK', 'CAD', 'JPY']","['MXN', 'PLN', 'TRY']",-0.023,-0.0742,0.2865,-0.0824,-0.0651,0.0619,0.0426,,-0.0191,0.0373,-0.3506,-0.1146,-0.3036,
2026-06-30,12,3,"['SEK', 'CAD', 'JPY']","['MXN', 'PLN', 'TRY']",-0.0168,-0.0677,0.2732,-0.0581,-0.0771,0.0926,0.0599,,0.0166,0.0438,-0.324,-0.2238,-0.2704,
2026-07-31,12,3,"['SEK', 'CAD', 'JPY']","['MXN', 'PLN', 'TRY']",-0.0165,-0.0639,0.2738,-0.0519,-0.0743,0.1038,0.0645,,0.0087,0.0431,-0.3232,-0.2369,-0.2538,
2026-08-31,12,3,"['SEK', 'CAD', 'JPY']","['MXN', 'PLN', 'TRY']",-0.0165,-0.0639,0.2738,-0.0519,-0.0743,0.1038,0.0645,,0.0087,0.0431,-0.3232,-0.2369,-0.2538,
